BBY,Best Buy Co. Inc. Common ,44.13,42.03,-5.00
ENDP,Endo Health Solutions Inc. ,13.65,13.05,-4.60
CTL,CenturyLink Inc. Common ,24.26,23.49,-3.28
ROST,Ross Stores Inc. ,68.58,66.47,-3.17
CHK,Chesapeake Energy Corporation C ,5.45,5.62,3.02
ALK,Alaska Air Group Inc. Common S ,97.82,100.895,3.05
DAL,Delta Air Lines Inc. (New) Comm ,49.93,51.53,3.10
MAS,Masco Corporation Common ,33.78,34.87,3.13
WFC,Wells Fargo & Company Common St ,57.88,59.75,3.13
BAC,Bank of America Corporation Com ,24.68,25.48,3.14
MLM,Martin Marietta Materials Inc. ,215.95,222.97,3.15
LNC,Lincoln National Corporation Co ,70.16,72.455,3.17
FLS,Flowserve Corporation Common St ,46.45,47.98,3.19
MPC, Marathon Petroleum Corporation  ,49.6,51.28,3.28
KEY,KeyCorp Common ,18.77,19.42,3.35
HBAN, Huntington Bancshares Incorpora ,14.14,14.635,3.38
ZION,Zions Bancorporation ,44.9,46.475,3.39
LYB,LyondellBasell Industries NV Or ,91.24,94.455,3.40
CMA,Comerica Incorporated Common St ,71.28,73.8,3.41
URI,United Rentals Inc. Common Sto ,128.03,132.837,3.62
MET,MetLife Inc. Common ,52.44,54.425,3.65
RF,Regions Financial Corporation C ,15.27,15.87,3.78
CME,CME Group Inc. ,121.46,126.9,4.29
MU,Micron Technology Inc. ,23.44,24.499,4.32
ETFC,E*TRADE Financial Corporation ,34.51,36.1,4.40
FITB, Fifth Third Bancorp ,27.44,28.715,4.44
CFG,Citizens Financial Group Inc.,37.37,39.23,4.74
SCHW,Charles Schwab Corporation (The ,40.41,42.555,5.04
WYNN,Wynn Resorts Limited ,96.15,102.45,6.15
MYL,Mylan Inc. ,41.85,44.84,6.67
LOW,Lowe's Companies Inc. Common S ,74.37,80.95,8.13
