ENDP,Endo Health Solutions Inc. ,13.65,12.9402,-5.49
BBY,Best Buy Co. Inc. Common ,44.13,42.156,-4.68
ROST,Ross Stores Inc. ,68.58,66.39,-3.30
JWN,Nordstrom Inc. Common ,46.66,45.17,-3.30
FSLR,First Solar Inc. ,36.19,35.104,-3.09
BHI,Baker Hughes Incorporated Commo ,60.28,62.17,3.04
MRO,Marathon Oil Corporation Common ,16,16.505,3.06
BAC,Bank of America Corporation Com ,24.68,25.46,3.06
ICE, IntercontinentalExchange  Inc.  ,57.13,58.94,3.07
PCAR,PACCAR Inc. ,66.81,68.93,3.08
HBAN, Huntington Bancshares Incorpora ,14.14,14.59,3.08
JPM,JP Morgan Chase & Co. Common St ,90.62,93.515,3.10
MPC, Marathon Petroleum Corporation  ,49.6,51.19,3.11
WFC,Wells Fargo & Company Common St ,57.88,59.76,3.15
FLS,Flowserve Corporation Common St ,46.45,47.96,3.15
PXD,Pioneer Natural Resources Compa ,185.97,192.045,3.16
LYB,LyondellBasell Industries NV Or ,91.24,94.24,3.18
KEY,KeyCorp Common ,18.77,19.39,3.20
ETFC,E*TRADE Financial Corporation ,34.51,35.665,3.24
ATVI,Activision Blizzard Inc ,45.13,46.65,3.26
DAL,Delta Air Lines Inc. (New) Comm ,49.93,51.62,3.27
VMC,Vulcan Materials Company (Holdi ,120.61,124.735,3.31
ZION,Zions Bancorporation ,44.9,46.45,3.34
ALK,Alaska Air Group Inc. Common S ,97.82,101.275,3.41
MUR,Murphy Oil Corporation Common S ,28.29,29.31,3.48
MLM,Martin Marietta Materials Inc. ,215.95,223.865,3.54
CMA,Comerica Incorporated Common St ,71.28,73.91,3.56
URI,United Rentals Inc. Common Sto ,128.03,132.77,3.57
COG,Cabot Oil & Gas Corporation Com ,21.9,22.74,3.69
MET,MetLife Inc. Common ,52.44,54.51,3.80
RF,Regions Financial Corporation C ,15.27,15.88,3.84
MU,Micron Technology Inc. ,23.44,24.48,4.25
CME,CME Group Inc. ,121.46,126.97,4.34
FITB, Fifth Third Bancorp ,27.44,28.765,4.61
SCHW,Charles Schwab Corporation (The ,40.41,42.52,4.96
CFG,Citizens Financial Group Inc.,37.37,39.335,5.00
WYNN,Wynn Resorts Limited ,96.15,102.9,6.56
MYL,Mylan Inc. ,41.85,44.845,6.68
LOW,Lowe's Companies Inc. Common S ,74.37,81.22,8.43
