ENDP,Endo Health Solutions Inc. ,13.65,13.03,-4.76
BBY,Best Buy Co. Inc. Common ,44.13,42.15,-4.70
JWN,Nordstrom Inc. Common ,46.66,45.22,-3.18
JPM,JP Morgan Chase & Co. Common St ,90.62,93.4335,3.01
ICE, IntercontinentalExchange  Inc.  ,57.13,58.92,3.04
VMC,Vulcan Materials Company (Holdi ,120.61,124.48,3.11
COG,Cabot Oil & Gas Corporation Com ,21.9,22.605,3.12
PXD,Pioneer Natural Resources Compa ,185.97,191.97,3.13
FLS,Flowserve Corporation Common St ,46.45,47.95,3.13
LYB,LyondellBasell Industries NV Or ,91.24,94.21,3.15
LNC,Lincoln National Corporation Co ,70.16,72.45,3.16
KEY,KeyCorp Common ,18.77,19.385,3.17
MPC, Marathon Petroleum Corporation  ,49.6,51.23,3.18
WFC,Wells Fargo & Company Common St ,57.88,59.79,3.19
HST, Host Hotels & Resorts  Inc. Com ,17.99,18.59,3.23
HBAN, Huntington Bancshares Incorpora ,14.14,14.615,3.25
HOG, Harley-Davidson  Inc. Common St ,56.38,58.2876,3.27
ZION,Zions Bancorporation ,44.9,46.43,3.30
MTB,M&T Bank Corporation Common Sto ,166.97,172.66,3.30
PCAR,PACCAR Inc. ,66.81,69.15,3.38
URI,United Rentals Inc. Common Sto ,128.03,132.84,3.62
RF,Regions Financial Corporation C ,15.27,15.87,3.78
ATVI,Activision Blizzard Inc ,45.13,46.915,3.80
MLM,Martin Marietta Materials Inc. ,215.95,224.53,3.82
ETFC,E*TRADE Financial Corporation ,34.51,35.9175,3.92
CMA,Comerica Incorporated Common St ,71.28,74.2344,3.98
MET,MetLife Inc. Common ,52.44,54.6556,4.05
CME,CME Group Inc. ,121.46,127.03,4.38
MU,Micron Technology Inc. ,23.44,24.53,4.44
FITB, Fifth Third Bancorp ,27.44,28.7648,4.61
CFG,Citizens Financial Group Inc.,37.37,39.3733,5.09
SCHW,Charles Schwab Corporation (The ,40.41,42.67,5.30
WYNN,Wynn Resorts Limited ,96.15,102.41,6.11
MYL,Mylan Inc. ,41.85,44.72,6.42
LOW,Lowe's Companies Inc. Common S ,74.37,81.15,8.35
