WMS,WMS Industries Inc. Common Stoc 
TZOO,Travelzoo Inc. 
BRCM,Broadcom Corporation 
GLF,GulfMark Offshore Inc. New Com 
WAFD, Washington Federal  Inc. 
JAKK,JAKKS Pacific Inc. 
JBSS,John B. Sanfilippo & Son Inc. 
MFSF,MutualFirst Financial Inc. 
NBN,Northeast Bancorp 
TWOU,2U Inc. 
CAS,Castle (A.M.) & Co. Common Stoc 
ADC,Agree Realty Corporation Common 
ALSN, Allison Transmission Holdings   
ACC,American Campus Communities Inc 
AGNC,American Capital Agency Corp. 
AMKR,Amkor Technology Inc. 
ANCB, Anchor Bancorp 
ACI,Arch Coal Inc. Common 
AGII,Argo Group International Holdin 
AI,Arlington Asset Investment Corp 
APAM,Artisan Partners Asset Management Inc. 
AUBN,Auburn National Bancorporation 
AVB,AvalonBay Communities Inc. Com 
BOH,Bank of Hawaii Corporation Comm 
BHLB,Berkshire Hills Bancorp Inc. 
BRX,Brixmor Property Group Inc. Com 
CDNS,Cadence Design Systems Inc. 
CSCD,Cascade Microtech Inc. 
CSFL,CenterState Banks Inc. 
CSG,Chambers Street Properties 
CYOU,Changyou.com Limited 
CAKE,The Cheesecake Factory Incorpor 
CPSH,CPS TECHNOLOGIES CP
CR,Crane Company Common 
CACC,Credit Acceptance Corporation 
CROX,Crocs Inc. 
CTCM,CTC Media Inc. 
CTS,CTS Corporation Common 
DM,Dolan Company (The) Common Stoc 
EXP,Eagle Materials Inc Common Stoc 
EW,Edwards Lifesciences Corporatio 
ERI,Eldorado Resorts Inc.
ELGX,Endologix Inc. 
RE,Everest Re Group Ltd. Common S 
FOE,Ferro Corporation Common 
FBP,First BanCorp. New Common 
FCBC,First Community Bancshares Inc 
FFIC,Flushing Financial Corporation 
GABC,German American Bancorp Inc. 
GIGA,Giga-tronics Incorporated 
GPRE,Green Plains Renewable Energy  
HIG, Hartford Financial Services Gro 
HCC, HCC Insurance Holdings  Inc. Co 
HTLF, Heartland Financial USA  Inc. 
HFFC, HF Financial Corp. 
HTH, Hilltop Holdings Inc. 
HFBC, HopFed Bancorp  Inc. 
HOS, Hornbeck Offshore Services Comm 
IACI, IAC/InterActiveCorp 
ICON, Iconix Brand Group  Inc. 
IPHS,Innophos Holdings Inc. 
IDTI, Integrated Device Technology  I 
KAI,Kadant Inc Common 
KN,Knowles Corporation 
LH,Laboratory Corporation of Ameri 
LKFN,Lakeland Financial Corporation 
TREE,Tree.com Inc. 
LL,Lumber Liquidators Holdings In 
MBTF,M B T Financial Corp 
MBVT,Merchants Bancshares Inc. 
MGM,MGM Resorts International Commo 
MSTR,MicroStrategy Incorporated 
MPWR,Monolithic Power Systems Inc. 
NBTB,NBT Bancorp Inc. 
NEU,NewMarket Corp Common 
OSHC,Ocean Shore Holding Co. 
ONB,Old National Bancorp Capital Tr 
OHI,Omega Healthcare Investors Inc 
OPB,Opus Bank 
PTSI,P.A.M. Transportation Services 
PRE,PartnerRe Ltd. Common 
PVA,Penn Virginia Corporation Commo 
PCL,Plum Creek Timber Company Inc. 
PULB,Pulaski Financial Corp. 
REMY,Remy International Inc. 
RCII,Rent-A-Center Inc. 
RPAI, Retail Properties of America  I 
ROP,Roper Industries Inc. Common S 
SANM,Sanmina-SCI Corporation 
SBFG,SB Financial Group Inc. 
STNG,Scorpio Tankers Inc. Common Sha 
CKH,SEACOR Holdings Inc. Common Sto 
SOHU,Sohu.com Inc. 
SWI,Solarwinds Inc. Common 
SZYM, Solazyme  Inc. 
SCCO,Southern Copper Corporation Com 
SMBC, Southern Missouri Bancorp  Inc. 
STL,Sterling Bancorp Common 
SYBT,S.Y. Bancorp Inc. 
SNBC,Sun Bancorp Inc. 
SWFT,Swift Transportation Company Cl 
SYNC, Synacor  Inc. 
TCO,Taubman Centers Inc. Common St 
TMK,Torchmark Corporation Common St 
CLUB,Town Sports International Holdi 
TRNS,Transcat Inc. 
UDR,UDR Inc. Common 
UAM,Universal American Corporation  
USAC,USA Compression Partners LP 
VRTS,Virtus Investment Partners Inc 
WRB,W.R. Berkley Corporation Common 
WCN,Waste Connections Inc. Common  
XRX,Xerox Corporation Common 
