CJES, C&J Energy Services  Inc. Commo 
GBL,Gamco Investors Inc. Common St 
IVR,INVESCO MORTGAGE CAPITAL INC Co 
KAI,Kadant Inc Common 
ECOL,US Ecology Inc. 
ATRO,Astronics Corporation 
ICAD, icad inc. 
SODA,SodaStream International Ltd. 
CCG,Campus Crest Communities Inc.  
CVCO,Cavco Industries Inc. 
FLT,FleetCor Technologies Inc. Com 
PGR,Progressive Corporation (The) C 
SGMO,Sangamo BioSciences Inc. 
SRDX,SurModics Inc. 
ARQL,ArQule Inc. 
AXLL,Axiall Corporation 
FRP, FairPoint Communications  Inc. 
FRS,Frisch's Restaurants Inc. Comm 
GENC,Gencor Industries Inc. 
GAM, General American Investors  Inc 
GRH,GreenHunter Energy Inc Common s 
HRTX,Heron Therapeutics Inc. 
INTL,INTL FCStone Inc. 
LADR,Ladder Capital Corp 
MGNX,MacroGenics Inc. 
MCZ,Mad Catz Interactive Inc Common 
OCIR,OCI Resources LP 
PHH,PHH Corp Common 
QCCO,QC Holdings Inc. 
PWR,Quanta Services Inc. Common St 
RP,RealPage Inc. 
RWT,Redwood Trust Inc. Common Stoc 
SWX,Southwest Gas Corporation Commo 
SGY,Stone Energy Corporation Common 
SUP,Superior Industries Internation 
UUU,Universal Security Instruments 
VNOM,Viper Energy Partners LP
WG,Willbros Group Inc. (DE) Commo 
AOI,Alliance One International Inc 
CASM,CAS Medical Systems Inc. 
CIX,CompX International Inc. Common 
DLNG,Dynagas LNG Partners LP 
HI, Hillenbrand Inc Common 
NHC,National HealthCare Corporation 
PSTR,PostRock Energy Corporation 
SWM,Schweitzer-Mauduit Internationa 
TLR,Timberline Resources Corporatio 
TBIO,Transgenomic Inc.
ACXM,Acxiom Corporation 
AERI,Aerie Pharmaceuticals Inc. 
HIVE,Aerohive Networks Inc. 
MITT, AG Mortgage Investment Trust  I 
ALB,Albemarle Corporation Common St 
LNT,Alliant Energy Corporation Comm 
UHAL,Amerco 
AMIC,American Independence Corp. 
ARPI,American Residential Properties Inc. 
AWK,American Water Works Company I 
FOLD,Amicus Therapeutics Inc. 
NLY,Annaly Capital Management Inc C 
ATRS, Antares Pharma  Inc. 
AMTG, Apollo Residential Mortgage  In 
AREX,Approach Resources Inc. 
WTR,Aqua America Inc. Common 
ARTNA,Artesian Resources Corporation 
ATO,Atmos Energy Corporation Common 
ATHM,Autohome Inc. 
AVA,Avista Corporation Common 
AVOL,Avolon Holdings Limited Common
BIOL, Biolase  Inc. 
