ABCO,The Advisory Board Company 
ACAD,ACADIA Pharmaceuticals Inc. 
ACY,AeroCentury Corp. Common 
AFAM,Almost Family Inc 
ALEX,Alexander & Baldwin Inc. Commo 
AM,American Greetings Corporation  
AMED,Amedisys Inc 
AMRN,Amarin Corporation plc 
AP,Ampco-Pittsburgh Corporation Co 
APEI,American Public Education Inc. 
APT,Alpha Pro Tech Ltd. Common Sto 
ASCMA,Ascent Capital Group Inc. 
ATRC,AtriCure Inc. 
AZO,AutoZone Inc. Common 
BBRG,Bravo Brio Restaurant Group In 
BCPC,Balchem Corporation 
BGFV,Big 5 Sporting Goods Corporatio 
BLDR,Builders FirstSource Inc. 
BV,Bazaarvoice Inc. 
CBAK,China BAK Battery Inc. 
CBI,Chicago Bridge & Iron Company N 
CFI,Culp Inc. Common 
CHDN,Churchill Downs Incorporated 
CKH,SEACOR Holdings Inc. Common Sto 
CLI,Mack-Cali Realty Corporation Co 
CNP,CenterPoint Energy Inc (Holdin 
CORT,Corcept Therapeutics Incorporat 
CPK,Chesapeake Utilities Corporatio 
CQP,Cheniere Energy Partners LP Ch 
CSU,Capital Senior Living Corporati 
CYBE,CyberOptics Corporation 
DAR,Darling International Inc. Comm 
DDD,3D Systems Corporation Common S 
DPZ,Domino's Pizza Inc Common 
DRQ,Dril-Quip Inc. Common 
DXCM,DexCom Inc. 
EBIX,Ebix Inc 
ENDP,Endo Health Solutions Inc. 
EPR,Entertainment Properties Trust  
EQY,Equity One Inc. Common 
ESGR,Enstar Group Limited 
ESV,Ensco plc Class A Ordinary Shar 
EXLS,ExlService Holdings Inc. 
FCN,FTI Consulting Inc. Common Sto 
FIG,Fortress Investment Group LLC C 
FSS,Federal Signal Corporation Comm 
FSTR,L.B. Foster Company 
FVE,Five Star Quality Care Inc. Co 
GLF,GulfMark Offshore Inc. New Com 
GLNG,Golar LNG Limited 
GNMK,GenMark Diagnostics Inc. 
GPX,GP Strategies Corporation Commo 
IPCC,Infinity Property and Casualty  
IPI,Intrepid Potash Inc Common Sto 
ISIG,Insignia Systems Inc. 
ITRI,Itron Inc. 
KAMN,Kaman Corporation Common 
KEQU,Kewaunee Scientific Corporation 
KWR,Quaker Chemical Corporation Com 
LBY,Libbey Inc. Common 
LHCG,LHC Group 
LNG,Cheniere Energy Inc. Common St 
LOGM,LogMein Inc. 
MAYS,J. W. Mays Inc. 
MGRC,McGrath RentCorp 
MIDD,The Middleby Corporation 
MXWL,Maxwell Technologies Inc. 
NLST,Netlist Inc. 
NRG,NRG Energy Inc. Common 
NXST,Nexstar Broadcasting Group Inc 
ONVI,Onvia Inc. 
ORA,Ormat Technologies Inc. Common 
ORBC,ORBCOMM Inc. 
OREX,Orexigen Therapeutics Inc. 
PDCE,Pioneer Drilling Company Common 
PNM,PNM Resources Inc. (Holding Co 
PRFT,Perficient Inc. 
PRGX,PRGX Global Inc. 
PRIM,Primoris Services Corporation 
RMTI,Rockwell Medical Inc. 
ROST,Ross Stores Inc. 
RSO,Resource Capital Corp. Resource 
SDRL,Seadrill Limited Ordinary Share 
SFL,Ship Finance International Limi 
SFUN,SouFun Holdings Limited America 
SGMO,Sangamo BioSciences Inc. 
SHOO,Steven Madden Ltd. 
SMTC,Semtech Corporation 
SPNS,Sapiens International Corporati 
SRE,Sempra Energy Common 
SSW,Seaspan Corporation Seaspan Cor 
STON,StoneMor Partners L.P. Common U 
STV,China Digital TV Holding Co. L 
SYX,Systemax Inc. Common 
TASR,TASER International Inc. 
TESO,Tesco Corporation 
TGT,Target Corporation Common 
TRS,TriMas Corporation 
UAM,Universal American Corporation  
UFPT,UFP Technologies Inc. 
UHS,Universal Health Services Inc. 
UHT,Universal Health Realty Income  
WTW,Weight Watchers International I 
AEGN, Aegion Corp 
AMBA, Ambarella  Inc. 
AWF, Alliancebernstein Global High I 
BCEI, Bonanza Creek Energy  Inc. Comm 
CEB, Corporate Executive Board Compa 
CEMP, Cempra  Inc. 
CHUY, Chuy's Holdings  Inc. 
ENPH, Enphase Energy  Inc. 
FSD, First Trust High Income Long Sh 
GMLP, Golar LNG Partners LP 
HALO, Halozyme Therapeutics  Inc. 
HEI, Heico Corporation Common 
HK, Halcon Resources Corporation Co 
HLIT, Harmonic Inc. 
HSKA, Heska Corporation 
HY, Hyster-Yale Materials Handling  
ICAD, icad inc. 
JAZZ, Jazz Pharmaceuticals plc 
KF, Korea Fund  Inc. (The) New Comm 
MCEP, Mid-Con Energy Partners  LP 
MITT, AG Mortgage Investment Trust  I 
