WMS,WMS Industries Inc. Common Stoc 
BPFH,Boston Private Financial Holdin 
KMI, Kinder Morgan  Inc. Common Stoc 
LVS,Las Vegas Sands Corp. Common St 
URI,United Rentals Inc. Common Sto 
DSX,Diana Shipping inc. common stoc 
TZOO,Travelzoo Inc. 
TNP,Tsakos Energy Navigation Ltd Co 
ASBI,Ameriana Bancorp 
AWRE,Aware Inc. 
TCFC,The Community Financial Corp. 
GLF,GulfMark Offshore Inc. New Com 
MBCN,Middlefield Banc Corp.
PKBK,Parke Bancorp Inc. 
PFIS,Peoples Financial Services Corp. 
FRBK,Republic First Bancorp Inc. 
RHI,Robert Half International Inc.  
SEIC,SEI Investments Company 
SFST,Southern First Bancshares Inc. 
TRCB,Two River Bancorp 
CHFC, Chemical Financial Corporation 
CIZN, Citizens Holding Company 
FMNB, Farmers National Banc Corp. 
FCCO,First Community Corporation 
HCBK, Hudson City Bancorp  Inc. 
KOSS,Koss Corporation 
NWFL,Norwood Financial Corp. 
NVEC,NVE Corporation 
OVLY,Oak Valley Bancorp (CA) 
OFLX,Omega Flex Inc. 
ORIT,Oritani Financial Corp. 
ORRF,Orrstown Financial Services Inc 
RCKY,Rocky Brands Inc. 
RBPAA,Royal Bancshares of Pennsylvani 
SIFI,SI Financial Group Inc. 
SGB,Southwest Georgia Financial Cor 
UFI,Unifi Inc. New Common 
FCCY,1st Constitution Bancorp (NJ) 
AOS,A.O. Smith Corporation Common S 
ADHD,Alcobra Ltd. 
ALGT,Allegiant Travel Company 
APT,Alpha Pro Tech Ltd. Common Sto 
AXP,American Express Company Common 
AMP,Ameriprise Financial Inc. Comm 
APH,Amphenol Corporation Common Sto 
ANGI, Angie's List  Inc. 
ABG,Asbury Automotive Group Inc Com 
AVT,Avnet Inc. Common 
BHI,Baker Hughes Incorporated Commo 
BKU, BankUnited  Inc. Common 
BIIB,Biogen Idec Inc. 
BMRN,BioMarin Pharmaceutical Inc. 
BA,Boeing Company (The) Common Sto 
BDN,Brandywine Realty Trust Common  
BRKL,Brookline Bancorp Inc. 
BLMT, BSB Bancorp  Inc. 
BBW,Build-A-Bear Workshop Inc. Com 
CA,CA Inc. 
ELY,Callaway Golf Company Common St 
CBF, Capital Bank Financial Corp. 
CSL,Carlisle Companies Incorporated 
CTXS,Citrix Systems Inc. 
CLNE,Clean Energy Fuels Corp. 
CLRO,ClearOne Communications Inc. 
KO,Coca-Cola Company (The) Common  
CTBI,Community Trust Bancorp Inc. 
CWBC,Community West Bancshares 
CNMD,CONMED Corporation 
CLGX,CoreLogic Inc. Common 
CCI,Crown Castle International Corp 
CVBF,CVB Financial Corporation 
CYBE,CyberOptics Corporation 
CYS,CYS Investments Inc. Common St 
DTLK,Datalink Corporation 
DEL,Deltic Timber Corporation Commo 
DNBF,DNB Financial Corp 
DLB,Dolby Laboratories Common 
EGBN,Eagle Bancorp Inc. 
EWBC,East West Bancorp Inc. 
EBAY,eBay Inc. 
EMC,EMC Corporation Common 
EFX,Equifax Inc. Common 
EXPO,Exponent Inc. 
FBRC, FBR & Co 
FBIZ, First Business Financial Servic 
FBNK, First Connecticut Bancorp  Inc. 
INBK,First Internet Bancorp 
FTK,Flotek Industries Inc. Common  
FBHS, Fortune Brands Home & Security  
FWRD,Forward Air Corporation 
GM,General Motors Company Common S 
GNTX,Gentex Corporation 
GGG,Graco Inc. Common 
HNI, HNI Corp Common 
IBKC, IBERIABANK Corporation 
ITW,Illinois Tool Works Inc. Common 
KALU,Kaiser Aluminum Corporation 
KMB,Kimberly-Clark Corporation Comm 
KNX,Knight Transportation Inc. Com 
KNL,Knoll Inc. Common 
LRCX,Lam Research Corporation 
LAD,Lithia Motors Inc. Common Stoc 
MAN,ManpowerGroup Common 
MKTX,MarketAxess Holdings Inc. 
MTRN, Materion Corporation 
MXWL,Maxwell Technologies Inc. 
MDCO,The Medicines Company 
MLNX,Mellanox Technologies Ltd. 
MDP,Meredith Corporation Common Sto 
MPB,Mid Penn Bancorp 
MKSI,MKS Instruments Inc. 
MNRK,Monarch Financial Holdings Inc 
MORN, Morningstar  Inc. 
MSA,Mine Safety Appliances Company  
BABY,Natus Medical Incorporated 
NYCB,New York Community Bancorp Inc. 
NLSN, Nielsen Holdings N.V. Common St 
NTRS,Northern Trust Corporation 
OVBC,Ohio Valley Banc Corp. 
OSBC,Old Second Bancorp Inc. 
TIS,Orchids Paper Products Company  
OSTK,Overstock.com Inc. 
OC,Owens Corning Inc Common 
PPBI,Pacific Premier Bancorp Inc 
PARN,Parnell Pharmaceuticals Holding
PCCC,PC Connection Inc. 
PJC,Piper Jaffray Companies Common  
PII,Polaris Industries Inc. Common  
PLCM,Polycom Inc. 
PGI,Premiere Global Services Inc 
PFPT, Proofpoint  Inc. 
RJF,Raymond James Financial Inc. C 
ROSG, Rosetta Genomics Ltd. 
SNDK,SanDisk Corporation 
SXT,Sensient Technologies Corporati 
NOW,ServiceNow Inc. Common 
SHBI,Shore Bancshares Inc 
SIAL,Sigma-Aldrich Corporation 
SLGN,Silgan Holdings Inc. 
SLG,SL Green Realty Corporation Com 
SLM,SLM Corporation 
SON,Sonoco Products Company Common  
STJ,St. Jude Medical Inc. Common S 
SCL,Stepan Company Common 
SYNT,Syntel Inc. 
TXN,Texas Instruments Incorporated 
TMO,Thermo Fisher Scientific Inc Co 
TSCO,Tractor Supply Company 
TSC,Tristate Capital Holdings Inc. 
TBI,TrueBlue Inc. Common 
TUP,Tupperware Brands Corporation C 
TYL,Tyler Technologies Inc. Common 
UMPQ,Umpqua Holdings Corporation 
UNF,Unifirst Corporation Common Sto 
UIS,Unisys Corporation New Common S 
VMI,Valmont Industries Inc. Common 
WFT,Weatherford International Ltd  
KLAC,KLA-Tencor Corporation 
HMNF,HMN Financial Inc. 
CBAN,Colony Bankcorp Inc. 
EML,Eastern Company (The) 
IPG,Interpublic Group of Companies 
NFBK,Northfield Bancorp Inc. 
PFBX,Peoples Financial Corporation 
SONA,Southern National Bancorp of Vi 
