DSX,Diana Shipping inc. common stoc 
WAFD, Washington Federal  Inc. 
ROSG, Rosetta Genomics Ltd. 
CTCM,CTC Media Inc. 
REMY,Remy International Inc. 
SZYM, Solazyme  Inc. 
VRTS,Virtus Investment Partners Inc 
BFIN,BankFinancial Corporation 
LPSB,Laporte Bancorp Inc. 
STNR,Steiner Leisure Limited 
ACNB,ACNB Corporation 
BEAT,CardioNet Inc. 
LNG,Cheniere Energy Inc. Common St 
CQH,Cheniere Energy Partners LP Holdings LLC 
ESXB,Community Bankers Trust Corporation 
DRAD,Digirad Corporation 
FCAP,First Capital Inc. 
OPHC,OptimumBank Holdings Inc. 
PTIE,Pain Therapeutics 
RELV,Reliv' International Inc. 
TBIO,Transgenomic Inc.
UPIP, Unwired Planet  Inc. 
WMLP,Westmoreland Resource Partners
BBGI,Beasley Broadcast Group Inc. 
AFCB,Athens Bancshares Corporation 
COB,CommunityOne Bancorp 
GLYC,GlycoMimetics Inc. 
MSTX,Mast Therapeutics Inc. 
PBCP,Polonia Bancorp Inc.
SEB,Seaboard Corporation Common Sto 
ATEN,A10 Networks Inc. 
AAN,Aaron's Inc. Common 
AXL,American Axle & Manufacturing H 
AON,Aon plc Class A Ordinary Shares 
ARCB,ArcBest Corporation 
BCO,Brinks Company (The) Common Sto 
BPL,Buckeye Partners L.P. Common St 
CPN,Calpine Corporation Common Stoc 
CPLP,Capital Product Partners L.P. 
CBOE,CBOE Holdings Inc. 
CVX,Chevron Corporation Common Stoc 
CHH,Choice Hotels International In 
CL,Colgate-Palmolive Company Commo 
CMCO,Columbus McKinnon Corporation 
CVS,CVS Caremark Corporation Common 
ETN, Eaton Corporation Common 
EXC,Exelon Corporation Common 
GWR, Genesee & Wyoming Inc. Class A  
GHC,Graham Holdings 
GBX,Greenbrier Companies Inc. (The 
HPY, Heartland Payment Systems  Inc. 
IDCC, InterDigital  Inc. 
IRMD,iRadimed Corporation
IRM,Iron Mountain Incorporated (Del 
ITT,ITT Corporation Common 
JASN,Jason Industries Inc.
KCG,Knight Capital Group Inc. Clas 
LM,Legg Mason Inc. Common 
LPNT,LifePoint Hospitals Inc. 
LECO,Lincoln Electric Holdings Inc. 
MGI,Moneygram International Inc. N 
TYPE,Monotype Imaging Holdings Inc. 
MCO,Moody's Corporation Common Stoc 
MYL,Mylan Inc. 
NPK,National Presto Industries Inc 
NWL,Newell Rubbermaid Inc. Common S 
NKA,Niska Gas Storage Partners LLC  
PSX, Phillips 66 Common 
PSXP,Phillips 66 Partners LP 
PNW,Pinnacle West Capital Corporati 
PNM,PNM Resources Inc. (Holding Co 
PFS,Provident Financial Services I 
PEG,Public Service Enterprise Group 
RNO,Rhino Resource Partners LP Comm 
COL,Rockwell Collins Inc. Common S 
RUTH,Ruth's Hospitality Group Inc. 
STX,Seagate Technology. 
SMLR,Semler Scientific Inc 
STE,STERIS Corporation Common 
TDS,Telephone and Data Systems Inc 
TOWR,Tower International Inc. Commo 
USM,United States Cellular Corporat 
VLP,Valero Energy Partners LP 
HCN, Health Care REIT  Inc. Common S 
WY,Weyerhaeuser Company Common Sto 
WETF, WisdomTree Investments  Inc. 
LPG,Dorian LPG Ltd. Common
HSON, Hudson Global  Inc. 
FMBH,First Mid-Illinois Bancshares
