ticker,name,sector,industry
SIG,Signet Jewelers Limited Common  ,Services,Jewelry Stores
RIG,Transocean Ltd (Switzerland) Co ,Basic Materials,Oil & Gas Drilling & Exploration
SWN,Southwestern Energy Company Com ,Basic Materials,Independent Oil & Gas
BT,BT Group plc Common ,Technology,Telecom Services - Foreign
IRMD,iRadimed Corporation,Healthcare,Medical Appliances & Equipment
RAD,Rite Aid Corporation Common Sto ,Services,Drug Stores
AAC,AAC Holdings Inc. Common,Healthcare,Specialized Health Services
BBOX,Black Box Corporation ,Technology,Networking & Communication Devices
BRFS,BRF-Brasil Foods S.A. ,Consumer Goods,Meat Products
EPE,EP Energy Corporation ,Basic Materials,Independent Oil & Gas
GREK,Global X FTSE Greece 20 ETF,Global Equity ETF,
ICFI, ICF International  Inc. ,Services,Management Services
MCI, Babson Capital Corporate Invest ,N/A,N/A
PRK,Park National Corporation Commo ,Financial,Regional - Midwest Banks
RST,Rosetta Stone Rosetta Stone In ,Technology,Multimedia & Graphics Software
STRP,Straight Path Communications Inc. ,Technology,Diversified Communication Services
UG,United-Guardian Inc. ,Consumer Goods,Personal Products
ANGI, Angie's List  Inc. ,N/A,N/A
EDUC,Educational Development Corpora ,Services,Wholesale Other
MLPS, UBS AG  1xMonthly Short Exchang ,N/A,N/A
ACET,Aceto Corporation ,Basic Materials,Chemicals - Major Diversified
BBVA,Banco Bilbao Vizcaya Argentaria ,Financial,Foreign Regional Banks
BW,Babcock & Wilcox Enterprises  Inc.,Industrial Goods,Industrial Electrical Equipment
EPM,Evolution Petroleum Corporation ,Basic Materials,Independent Oil & Gas
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund ETF,Global Equity ETF,
IGHG,ProShares Investment Grd-Intr Rt Hdgd ,N/A,N/A
OSK,Oshkosh Corporation Common Stoc ,Consumer Goods,Trucks & Other Vehicles
SCLN,SciClone Pharmaceuticals Inc. ,Healthcare,Drug Manufacturers - Other
XOXO, XO Group  Inc. Common ,Services,Specialty Retail  Other
ARDX,Ardelyx Inc.,Healthcare,Biotechnology
EEH,ELEMENTS SPECTRUM Lg Cap U.S. Sector ETN ,N/A,N/A
NC,NACCO Industries Inc. Common S ,Industrial Goods,Farm & Construction Machinery
TGLS,Tecnoglass Inc. ,Industrial Goods,General Building Materials
AGND,WisdomTree Barclays US Aggt Bd Ngt Dur ,N/A,N/A
BMRC,Bank of Marin Bancorp ,Financial,Regional - Pacific Banks
BWINA, Baldwin & Lyons  Inc. ,N/A,N/A
FBR,Fibria Celulose S.A. ,Consumer Goods,Paper & Paper Products
GVA, Granite Construction Incorporat ,Industrial Goods,Heavy Construction
KTWO,K2M Group Holdings Inc.,Healthcare,Medical Appliances & Equipment
PFK, Prudential Financial Inflation- ,N/A,N/A
RMCF,Rocky Mountain Chocolate Factor ,Consumer Goods,Confectioners
SDP,ProShares UltraShort Utilities ETF,Commodity Based ETF,
SYX,Systemax Inc. Common ,Technology,Technical & System Software
AROW,Arrow Financial Corporation ,Financial,Regional - Northeast Banks
FOIL,iPath Pure Beta Aluminum ETN ,N/A,N/A
OPB,Opus Bank ,Financial,Money Center Banks
THHY,Market Vectors Treasury-Hedged Hi Yld Bd ,N/A,N/A
AMSC,American Superconductor Corpora ,Technology,Diversified Electronics
BMS,Bemis Company Inc. Common Stoc ,Consumer Goods,Packaging & Containers
EEI,Ecology and Environment Inc. ,Industrial Goods,Waste Management
FTRPR,Frontier Communications Corporation,N/A,N/A
HNNA,Hennessy Advisors Inc. ,Financial,Asset Management
LAYN,Layne Christensen Company ,Industrial Goods,Heavy Construction
PHX,Panhandle Oil and Gas Inc Commo ,Basic Materials,Independent Oil & Gas
RRTS,Roadrunner Transportation Syste ,Services,Air Delivery & Freight Services
SFLY,Shutterfly Inc. ,Technology,Internet Information Providers
TROVU, TrovaGene  Inc. ,N/A,N/A
