ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
RXL,ProShares Ultra Health Care ETF,Commodity Based ETF,
BIB,ProShares Ultra Nasdaq Biotechnology ETF,Commodity Based ETF,
MMM,3M Company Common ,Conglomerates,Conglomerates
WGO,Winnebago Industries Inc. Comm ,Consumer Goods,Recreational Vehicles
NUS,Nu Skin Enterprises Inc. Commo ,Consumer Goods,Personal Products
LGIH,LGI Homes Inc. ,Financial,Real Estate Development
HCN, Health Care REIT  Inc. Common S ,Financial,REIT - Healthcare Facilities
IART, Integra LifeSciences Holdings C ,Healthcare,Medical Instruments & Supplies
ARNA,Arena Pharmaceuticals Inc. ,Healthcare,Biotechnology
CELG,Celgene Corporation ,Healthcare,Biotechnology
AKBA,Akebia Therapeutics Inc. ,Healthcare,Biotechnology
LGND,Ligand Pharmaceuticals Incorpor ,Healthcare,Drugs - Generic
CLVS, Clovis Oncology  Inc. ,Healthcare,Biotechnology
ENTA,Enanta Pharmaceuticals Inc. ,Healthcare,Biotechnology
VNDA,Vanda Pharmaceuticals Inc. ,Healthcare,Biotechnology
CNC,Centene Corporation Common Stoc ,Healthcare,Health Care Plans
RDUS,Radius Health Inc.,N/A,N/A
ARR, ARMOUR Residential REIT  Inc. ,N/A,N/A
OTIC,Otonomy Inc.,N/A,N/A
BBP,BioShares Biotechnology Product,N/A,N/A
ARMK,ARAMARK Holdings Corporation ,Services,Specialty Eateries
ORCL,Oracle Corporation ,Technology,Application Software
XBI,SPDR S&P Biotech ETF,US Equity ETF,
FBT,First Trust Amex Biotech Index Fund ETF,US Equity ETF,
IBB,iShares Nasdaq Biotechnology ETF,US Equity ETF,
PPH,Market Vectors Pharmaceutical ETF,US Equity ETF,
IHE,iShares Dow Jones U.S. Pharmaceutical Index Fund ETF,US Equity ETF,
BBH,Market Vectors Biotech ETF,US Equity ETF,
PJP,PowerShares Dynamic Pharmaceuticals ETF,US Equity ETF,
