ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
ADC,Agree Realty Corporation Common ,Financial,2016-01-29,36.92,0.62201464176178,92.0653,72.7618,1.07146,4.28583908081055
AHC,A.H. Belo Corporation Common St ,Services,2016-01-29,5.98,0.146076172590256,91.2329,70.2164,0.330294,1.32117784023285
ARG,Airgas Inc. Common ,Services,2016-01-29,140,-0.0285642147064209,77.911,73.5831,0.57893,2.3157205581665
ARTNA,Artesian Resources Corporation ,Utilities,2016-01-29,30.31,0.509663820266724,76.6769,70.4515,0.840135,3.36053872108459
ATO,Atmos Energy Corporation Common ,Utilities,2016-01-29,69.22,1.16005897521973,90.76,75.0256,1.76404,7.05615282058716
AWK,American Water Works Company I ,Utilities,2016-01-29,64.91,0.639011144638062,85.96,73.3973,1.50068,6.00270891189575
AWR,American States Water Company C ,Utilities,2016-01-29,45.4,1.07107746601105,85.3575,71.5119,1.46343,5.85373210906982
BEST,Shiner International Inc. ,Consumer Goods,2016-01-29,0.38,0.0148453563451767,100,75.7864,0.0208525,0.0834098234772682
BH,Biglari Holdings Inc. ,Services,2016-01-29,378.18,6.449049949646,92.9515,71.9048,16.8571,67.4282302856445
CCF,Chase Corporation Common ,Industrial Goods,2016-01-29,45.95,0.767410635948181,88.1924,70.4944,2.29832,9.19326400756836
CFNB,California First National Banco ,Financial,2016-01-29,13.66,0.108018904924393,91.675,75.6893,0.154319,0.61727499961853
CMS,CMS Energy Corporation Common S ,Utilities,2016-01-29,38.88,0.486216068267822,84.1509,71.8637,0.751013,3.00405192375183
COHR,Coherent Inc. ,Technology,2016-01-29,77.27,3.39411172270775,80.4106,77.1921,4.67969,18.7187747955322
COLM,Columbia Sportswear Company ,Consumer Goods,2016-01-29,55.18,1.56812751293182,91.3978,72.79,2.75354,11.0141630172729
COR,CoreSite Realty Corporation Com ,Financial,2016-01-29,64.14,1.11811113357544,84.777,71.8983,2.40478,9.6191234588623
CPK,Chesapeake Utilities Corporatio ,Utilities,2016-01-29,62.97,0.894911766052246,93.6362,72.7425,2.52028,10.0811100006104
CTWS,Connecticut Water Service Inc. ,Utilities,2016-01-29,42.93,0.48590624332428,84.5305,79.8865,1.22246,4.88985586166382
CWT,California Water Service Group  ,Utilities,2016-01-29,25.09,0.303838670253754,83.7549,73.0323,0.453998,1.81599235534668
DCM,NTT DOCOMO Inc American Deposi ,Technology,2016-01-29,22.55,0.502601385116577,54.8271,71.7993,0.64559,2.58236002922058
DF,Dean Foods Company Common ,Consumer Goods,2016-01-29,19.98,0.2700315117836,88.6279,70.6876,0.837224,3.34889578819275
ESGR,Enstar Group Limited ,Financial,2016-01-29,159.55,1.82050880044699,61.4824,70.7903,2.13019,8.5207576751709
ESIO,Electro Scientific Industries  ,Industrial Goods,2016-01-29,6.04,0.123745769262314,92.3985,72.405,0.246379,0.985516905784607
FFI,Fortune Industries Inc. Common ,Services,2016-01-29,0.76,0.0310397706925869,97.4465,78.3611,0.060552,0.242208182811737
FORR,Forrester Research Inc. ,Services,2016-01-29,31.97,0.77172639966011,69.8532,71.0796,1.29278,5.17113256454468
LG,Laclede Gas Company Common Stoc ,Utilities,2016-01-29,63.94,1.01708984375,93.1911,72.7973,1.36169,5.44675636291504
LWAY,Lifeway Foods Inc. ,Consumer Goods,2016-01-29,12.82,0.190151751041412,85.624,72.3202,0.556316,2.22526454925537
MBTF,M B T Financial Corp ,Financial,2016-01-29,8.16,0.210726261138916,73.1265,82.9503,0.436227,1.74490857124329
MPX,Marine Products Corporation Com ,Consumer Goods,2016-01-29,7.8,0.500763222575188,85.8882,78.0074,0.591476,2.36590456962585
MSEX,Middlesex Water Company ,Utilities,2016-01-29,29,0.525539457798004,79.2527,71.6237,0.768912,3.07564854621887
NEE,NextEra Energy Inc. Common Sto ,Utilities,2016-01-29,111.71,0.944498300552368,77.7025,73.6715,2.36376,9.45504379272461
