ticker,name,sector,industry
MRK,Merck & Company Inc. Common St ,Healthcare,Drug Manufacturers - Major
MCK,McKesson Corporation Common Sto ,Services,Drugs Wholesale
CVS,CVS Caremark Corporation Common ,Services,Drug Stores
AGN,Allergan Inc. Common ,Healthcare,Drug Manufacturers - Other
SJM,J.M. Smucker Company (The) New  ,Consumer Goods,Processed & Packaged Goods
PM,Philip Morris International Inc ,Consumer Goods,Cigarettes
FL,Footlocker Inc. ,Services,Apparel Stores
KMB,Kimberly-Clark Corporation Comm ,Consumer Goods,Personal Products
TAP,Molson Coors Brewing Company Cl ,Consumer Goods,Beverages - Brewers
COTY,Coty Inc. ,Consumer Goods,Personal Products
AMGN,Amgen Inc. ,Healthcare,Biotechnology
PG,Procter & Gamble Company (The)  ,Consumer Goods,Personal Products
TZOO,Travelzoo Inc. ,Technology,Internet Information Providers
ADRO,Aduro BioTech  Inc.,Healthcare,Biotechnology
OEW,Guggenheim ETF Trust ETF,,
NBO, Neuberger Berman New York Inter ,N/A,N/A
IYK,iShares Dow Jones U.S. Consumer Goods Index Fund ETF,US Equity ETF,
ENO,Entergy New Orleans  Inc. First ,N/A,N/A
CHSCN,CHS  Inc. ,N/A,N/A
LEMB,iShares Emerging Markets Local Currency Bond Fund ETF,Fixed Income ETF,
UDN, PowerShares DB USD Index Bearis ,N/A,N/A
IKNX, Ikonics Corporation ,Basic Materials,Specialty Chemicals
IXJ,iShares S&P Global Healthcare Index Fund ETF,Global Equity ETF,
PF,Pinnacle Foods Inc. ,Consumer Goods,Food - Major Diversified
AMCX, AMC Networks Inc. ,Services,CATV Systems
TCRD,THL Credit Inc. ,Financial,Asset Management
LVHD,Legg Mason Low Volatility High,,
SOHOB,Sotherly Hotels Inc.,N/A,N/A
LDF, Latin American Discovery Fund   ,Financial,Closed-End Fund - Foreign
SE,Spectra Energy Corp Common Stoc ,Basic Materials,Oil & Gas Pipelines
CIB,BanColombia S.A. Common ,Financial,Foreign Regional Banks
BLE, BlackRock Municipal Income Trus ,Financial,Closed-End Fund - Debt
NXR, Nuveen Select Tax Free Income P ,Financial,Closed-End Fund - Debt
VLRS,Controladora Vuela Compa ,Services,Major Airlines
DIVA,QuantShares Hedged Dividend Inc,,
CYS,CYS Investments Inc. Common St ,Financial,REIT - Residential
CIR,CIRCOR International Inc. Comm ,Industrial Goods,Industrial Equipment & Components
VRA,Vera Bradley Inc. ,Consumer Goods,Textile - Apparel Footwear & Accessories
TGNA,TEGNA Inc.,Services,Broadcasting - TV
ICOL,iShares MSCI Colombia Capped ,N/A,N/A
AUPH,Aurinia Pharmaceuticals Inc,N/A,N/A
GOGO,Gogo Inc. ,Technology,Diversified Communication Services
UCBA,United Community Bancorp ,Financial,Savings & Loans
CURE, Direxion Daily Healthcare Bull  ,N/A,N/A
LAQ, Aberdeen Latin America Equity F ,Financial,Closed-End Fund - Foreign
EIA, Eaton Vance California Municipa ,Financial,Closed-End Fund - Debt
CEV, Eaton Vance California Municipa ,Financial,Closed-End Fund - Debt
ACHC, Acadia Healthcare Company  Inc. ,Healthcare,Specialized Health Services
AQXP,Aquinox Pharmaceuticals Inc. ,Healthcare,Drugs - Generic
CTRP,Ctrip.com International Ltd. ,Services,Lodging
GSK,GlaxoSmithKline PLC Common Stoc ,Healthcare,Drug Manufacturers - Major
MSF, Morgan Stanley Emerging Markets ,Financial,Closed-End Fund - Foreign
SMB,Market Vectors Short Municipal Index ETF,Fixed Income ETF,
BCRH,Blue Capital Reinsurance Holdings Ltd. ,N/A,N/A
MRAM,Everspin Technologies  Inc.,,
SHNY,Direxion Funds ETF,,
FXA, Rydex CurrencyShares Australian ,N/A,N/A
KXI,iShares S&P Global Consumer Staples Sector Index Fund ETF,Global Equity ETF,
CLS,Celestica Inc. Common ,Technology,Printed Circuit Boards
PMF, PIMCO Municipal Income Fund Com ,N/A,N/A
BYM, Blackrock Municipal Income Qual ,N/A,N/A
NBW, Neuberger Berman California Int ,N/A,N/A
HDLV,ETRACS Montly Pay 2xLeveraged U ,,
GGZ,Gabelli Global Small and Mid Ca,N/A,N/A
DKS,Dick's Sporting Goods Inc Commo ,Services,Sporting Goods Stores
XLV,SPDR Health Care Select Sector Fund ETF,US Equity ETF,
VPV, Invesco Van Kampen Pennsylvania ,N/A,N/A
JBN, Select Asset Inc. Select Asset  ,N/A,N/A
BSMX, Grupo Financiero Santander Mexi ,Financial,Foreign Regional Banks
VMO, Invesco Van Kampen Municipal Op ,N/A,N/A
DF,Dean Foods Company Common ,Consumer Goods,Dairy Products
MHF, Western Asset Municipal High In ,N/A,N/A
WWW,Wolverine World Wide Inc. Comm ,Consumer Goods,Textile - Apparel Footwear & Accessories
CMO,Capstead Mortgage Corporation C ,Financial,REIT - Diversified
PFF, iShares S&P US Preferred ,N/A,N/A
BLVDU,Boulevard Acquisition Corp. ,N/A,N/A
PFLT, PennantPark Floating Rate Capit ,N/A,N/A
EMLC,Market Vectors Emerging Markets Local Currency Bond ETF,Fixed Income ETF,
PJP,PowerShares Dynamic Pharmaceuticals ETF,US Equity ETF,
BLJ, Blackrock New Jersey Municipal  ,Financial,Closed-End Fund - Debt
PPH,Market Vectors Pharmaceutical ETF,US Equity ETF,
SIL,Global X Silver Miners ETF,Global Equity ETF,
MCA, Blackrock MuniYield California  ,N/A,N/A
NYV, Nuveen New York Municipal Value ,N/A,N/A
XMPT, Market Vectors CEF Municipal In ,N/A,N/A
CMFN,N/A ,N/A,N/A
AMBC,Ambac Financial Group Inc. ,Financial,Surety & Title Insurance
IBMJ,iShares iBonds Dec 2021 Term Mu,,
