ticker,name,sector,industry
BMY,Bristol-Myers Squibb Company Co ,Healthcare,Drug Manufacturers - Major
DAL,Delta Air Lines Inc. (New) Comm ,Services,Major Airlines
AZO,AutoZone Inc. Common ,Services,Auto Parts Stores
DLPH, Delphi Automotive plc Ordinary  ,Consumer Goods,Auto Parts
ACN,Accenture plc. Class A Ordinary ,Technology,Information Technology Services
AKAM,Akamai Technologies Inc. ,Technology,Internet Information Providers
FFIV,F5 Networks Inc. ,Technology,Application Software
GM,General Motors Company Common S ,Consumer Goods,Auto Manufacturers - Major
AMGN,Amgen Inc. ,Healthcare,Biotechnology
AAP,Advance Auto Parts Inc Advance  ,Services,Auto Parts Stores
RHI,Robert Half International Inc.  ,Services,Staffing & Outsourcing Services
UA,Under Armour Inc. Class A Comm ,Consumer Goods,Textile - Apparel Clothing
TOWR,Tower International Inc. Commo ,Industrial Goods,Metal Fabrication
IPAR,Inter Parfums Inc. ,Consumer Goods,Personal Products
SVBI,Severn Bancorp Inc ,Financial,Regional - Mid-Atlantic Banks
DFJ,WisdomTree Japan SmallCap Fund ETF,Global Equity ETF,
CATM,Cardtronics Inc. ,Services,Business Services
ST,Sensata Technologies Holding N. ,Consumer Goods,Electronic Equipment
MLPS, UBS AG  1xMonthly Short Exchang ,N/A,N/A
SBNY,Signature Bank ,Financial,Regional - Northeast Banks
CMD,ProShares UltraShort DJ-UBS Commodity ETF,Commodity Based ETF,
STL,Sterling Bancorp Common ,Financial,Regional - Northeast Banks
IBTX,Independent Bank Group Inc. ,Financial,Regional - Southeast Banks
EIGI,Endurance International Group Holdings Inc. ,Technology,Application Software
PLBC, Plumas Bancorp ,Financial,Regional - Pacific Banks
LAWS,Lawson Products Inc. ,Services,Industrial Equipment Wholesale
ELGX,Endologix Inc. ,Healthcare,Medical Instruments & Supplies
GDXS,ProShares UltraShort Gold Miner,,
CVR,Chicago Rivet & Machine Co. Com ,Industrial Goods,Machine Tools & Accessories
LEA,Lear Corporation Common ,Consumer Goods,Auto Parts
FRA, Blackrock Floating Rate Income  ,N/A,N/A
SC,Santander Consumer USA Holdings Inc. ,Financial,Mortgage Investment
KND,Kindred Healthcare Inc. Common ,Healthcare,Long-Term Care Facilities
MBWM,Mercantile Bank Corporation ,Financial,Regional - Midwest Banks
SFNC,Simmons First National Corporat ,Financial,Regional - Southeast Banks
DSLV, VelocityShares 3x Inverse Silve ,N/A,N/A
ZSL,ProShares UltraShort Silver ETF,Commodity Based ETF,
RECN,Resources Connection Inc. ,Services,Management Services
DXJF,WisdomTree Japan Hedged Financials ,N/A,N/A
IIVI, II-VI Incorporated ,Technology,Scientific & Technical Instruments
LBIO,LION BIOTECHNOLOGIES,Healthcare,Biotechnology
CSOD, Cornerstone OnDemand  Inc. ,Technology,Multimedia & Graphics Software
MSCC,Microsemi Corporation ,Technology,Semiconductor - Integrated Circuits
XNCR,Xencor Inc. ,Healthcare,Biotechnology
OLN,Olin Corporation Common ,Basic Materials,Specialty Chemicals
SMFG,Sumitomo Mitsui Financial Group ,Financial,Foreign Regional Banks
ARCX,Arc Logistics Partners LP ,Basic Materials,Oil & Gas Pipelines
MOD,Modine Manufacturing Company Co ,Consumer Goods,Auto Parts
RFT,RAIT Financial Trust 7.625% Sen ,N/A,N/A
KFRC,Kforce Inc. ,Services,Staffing & Outsourcing Services
HMN, Horace Mann Educators Corporati ,Financial,Property & Casualty Insurance
LYTS,LSI Industries Inc. ,Industrial Goods,Industrial Electrical Equipment
SSD,Simpson Manufacturing Company  ,Industrial Goods,Small Tools & Accessories
ALV,Autoliv Inc. Common ,Consumer Goods,Auto Parts
CARO,Carolina Financial Corporation,Financial,Regional - Mid-Atlantic Banks
ANCB, Anchor Bancorp ,Financial,Savings & Loans
BC,Brunswick Corporation Common St ,Consumer Goods,Recreational Goods Other
KODK,Eastman Kodak Co. ,Consumer Goods,Electronic Equipment
IAI,iShares Dow Jones U.S. Broker-Dealers Index Fund ETF,US Equity ETF,
EZJ,ProShares Ultra MSCI Japan ETF,Commodity Based ETF,
SCJ,iShares MSCI Japan Sm Cap ETF,Global Equity ETF,
AER,Aercap Holdings N.V. Ordinary S ,Industrial Goods,Aerospace/Defense - Major Diversified
PSCT,PowerShares S&P SmallCap Info Tech ETF,US Equity ETF,
BNCN,BNC Bancorp ,Financial,Regional - Mid-Atlantic Banks
DAN,Dana Holding Corporation Common ,Consumer Goods,Auto Parts
JPNL,Direxion Daily Japan Bull 3X Shares ,N/A,N/A
FLRT,AdvisorShares Pacific Asset Enh,,
WGO,Winnebago Industries Inc. Comm ,Consumer Goods,Recreational Vehicles
KFI, KKR Financial Holdings LLC 7.50 ,N/A,N/A
BDL,Flanigans Enterprises Inc. ,Services,Specialty Eateries
NEOG,Neogen Corporation ,Healthcare,Diagnostic Substances
GCO,Genesco Inc. Common ,Services,Apparel Stores
DB,Deutsche Bank AG Common ,Financial,Foreign Regional Banks
ECHO,Echo Global Logistics Inc. ,Services,Trucking
SHLM,A. Schulman Inc. ,Basic Materials,Specialty Chemicals
TUSA,First Trust Total US Market AlphaDEX ETF,,
ZOES,Zoe's Kitchen Inc. ,Services,Restaurants
TEN,Tenneco Inc. Common ,Consumer Goods,Auto Parts
TOUR,Tuniu Corporation,Consumer Goods,Recreational Goods Other
SF,Stifel Financial Corporation Co ,Financial,Investment Brokerage - Regional
EBF,Ennis Inc. Common ,Consumer Goods,Office Supplies
AXE,Anixter International Inc. Comm ,Services,Industrial Equipment Wholesale
SDP,ProShares UltraShort Utilities ETF,Commodity Based ETF,
THG,Hanover Insurance Group Inc ,Financial,Property & Casualty Insurance
LLSC,Direxion Daily Small Cap 1.25X,,
ALDX,Aldeyra Therapeutics Inc.,Healthcare,Biotechnology
VBTX,Veritex Holdings Inc.,Financial,Regional - Southwest  Banks
CSFL,CenterState Banks Inc. ,Financial,Regional - Southeast Banks
DUST, Direxion Daily Gold Miners Bear ,N/A,N/A
CMRX,Chimerix Inc. ,Healthcare,Biotechnology
SCO,ProShares UltraShort DJ-UBS Crude Oil ETF,Commodity Based ETF,
PTF,PowerShares Dynamic Technology ETF,US Equity ETF,
MXPT,MaxPoint Interactive Inc. Comm,Technology,Application Software
EVF, Eaton Vance Senior Income Trust ,Financial,Closed-End Fund - Debt
USAK,USA Truck Inc. ,Services,Trucking
PNFP,Pinnacle Financial Partners In ,Financial,Regional - Southeast Banks
MKTAY,Makita Corp. ,NULL,NULL
FUE, AB Svensk Ekportkredit (Swedish ,N/A,N/A
IPHS,Innophos Holdings Inc. ,Basic Materials,Specialty Chemicals
DOD, Deutsche Bank AG ELEMENTS Dogs  ,N/A,N/A
THRM, Gentherm Inc ,Consumer Goods,Auto Parts
YRCW,YRC Worldwide Inc. ,Services,Trucking
SKX,Skechers U.S.A. Inc. Common St ,Consumer Goods,Textile - Apparel Footwear & Accessories
BCPC,Balchem Corporation ,Basic Materials,Chemicals - Major Diversified
VDSI,VASCO Data Security Internation ,Technology,Security Software & Services
ESIO,Electro Scientific Industries  ,Industrial Goods,Industrial Electrical Equipment
AXL,American Axle & Manufacturing H ,Consumer Goods,Auto Parts
AVT,Avnet Inc. Common ,Services,Electronics Wholesale
CVBF,CVB Financial Corporation ,Financial,Regional - Pacific Banks
TECD,Tech Data Corporation ,Services,Computers Wholesale
AGTC,Applied Genetic Technologies Corporation ,Healthcare,Biotechnology
HWCC, Houston Wire & Cable Company ,Services,Industrial Equipment Wholesale
GFF,Griffon Corporation Common Stoc ,Industrial Goods,General Building Materials
PXQ,PowerShares Dynamic Networking ETF,US Equity ETF,
ADTN,ADTRAN Inc. ,Technology,Communication Equipment
ACET,Aceto Corporation ,Basic Materials,Chemicals - Major Diversified
BREW, Craft Brew Alliance  Inc. ,Consumer Goods,Beverages - Brewers
ATHM,Autohome Inc. ,Technology,Internet Information Providers
JMP,JMP Group Inc Common ,Financial,Investment Brokerage - National
RMD,ResMed Inc. Common ,Healthcare,Medical Appliances & Equipment
SENEA,Seneca Foods Corp. ,Consumer Goods,Processed & Packaged Goods
MSA,Mine Safety Appliances Company  ,Healthcare,Medical Appliances & Equipment
RZV,Guggenheim S&P SmallCap 600 Pure Value ETF,US Equity ETF,
SLAB,Silicon Laboratories Inc. ,Technology,Semiconductor - Specialized
FIBK,First Interstate BancSystem In ,Financial,Regional - Pacific Banks
ASYS,Amtech Systems Inc. ,Technology,Semiconductor Equipment & Materials
UTHR,United Therapeutics Corporation ,Healthcare,Drug Manufacturers - Other
URR,Market Vectors Double Long Euro ETN ,N/A,N/A
MGA,Magna International Inc. Commo ,Consumer Goods,Auto Parts
CREE,Cree Inc. ,Technology,Semiconductor Equipment & Materials
BDD, PowerShares DB Base Metals Doub ,N/A,N/A
NLNK, NewLink Genetics Corporation ,Healthcare,Biotechnology
