ticker,name,sector,industry
SNI,Scripps Networks Interactive I ,Services,Broadcasting - TV
O,Realty Income Corporation Commo ,Financial,REIT - Retail
WY,Weyerhaeuser Company Common Sto ,Financial,REIT - Industrial
PAYX,Paychex Inc. ,Services,Staffing & Outsourcing Services
GIS,General Mills Inc. Common Stoc ,Consumer Goods,Processed & Packaged Goods
MOS,Mosaic Company (The) Common Sto ,Basic Materials,Specialty Chemicals
ESRX,Express Scripts Holding Company ,Healthcare,Health Care Plans
DFS,Discover Financial Services Com ,Financial,Credit Services
FCX,Freeport-McMoRan Copper & Gold ,Basic Materials,Copper
CNP,CenterPoint Energy Inc (Holdin ,Utilities,Diversified Utilities
GWW, W.W. Grainger  Inc. Common Stoc ,Services,Industrial Equipment Wholesale
MAC,Macerich Company (The) Common S ,Financial,REIT - Retail
RRC,Range Resources Corporation Com ,Basic Materials,Independent Oil & Gas
T,AT&T Inc. ,Technology,Telecom Services - Domestic
KIM,Kimco Realty Corporation Common ,Financial,REIT - Retail
TSN,Tyson Foods Inc. Common ,Consumer Goods,Meat Products
EQT,EQT Corporation Common ,Utilities,Gas Utilities
VNO,Vornado Realty Trust Common Sto ,Financial,REIT - Diversified
VZ,Verizon Communications Inc. Com ,Technology,Telecom Services - Domestic
PBSK, Poage Bankshares  Inc. ,Conglomerates,Conglomerates
MORT,Market Vectors Mortgage REIT Income ETF,US Equity ETF,
GWPH,GW Pharmaceuticals plc ,Healthcare,Drug Manufacturers - Major
ABG,Asbury Automotive Group Inc Com ,Services,Auto Dealerships
S,Sprint  Nextel Corporation Comm ,Technology,Wireless Communications
WEAT, Teucrium Wheat Fund ETV ,N/A,N/A
POT,Potash Corporation of Saskatche ,Basic Materials,Agricultural Chemicals
TM,Toyota Motor Corporation Common ,Consumer Goods,Auto Manufacturers - Major
CASH,Meta Financial Group Inc. ,Financial,Savings & Loans
HLIT, Harmonic Inc. ,Technology,Communication Equipment
WAB,Westinghouse Air Brake Technolo ,Services,Railroads
AKR,Acadia Realty Trust Common Stoc ,Financial,Property Management
BMO,Bank Of Montreal Common ,Financial,Money Center Banks
GTY, Getty Realty Corporation Common ,Financial,REIT - Retail
QQQE, Direxion NASDAQ-100 Equal Weigh ,N/A,N/A
MTRX,Matrix Service Company ,Industrial Goods,Heavy Construction
ROCK,Gibraltar Industries Inc. ,Basic Materials,Steel & Iron
LBTYK,Liberty Global Inc. ,NULL,NULL
LBTYA,Liberty Global Inc. ,Services,CATV Systems
TSNU,Tyson Foods Inc. Tangible Equi,N/A,N/A
MASI,Masimo Corporation ,Healthcare,Medical Appliances & Equipment
ACRE, Ares Commercial Real Estate Cor ,Financial,REIT - Diversified
DX,Dynex Capital Inc. Common Stoc ,Financial,Mortgage Investment
SMG,Scotts Miracle-Gro Company (The ,Basic Materials,Agricultural Chemicals
