ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
ATRI,ATRION Corporation ,Healthcare,2015-11-30,420.9,5.20417785644531,89.7976,77.1546,15.4419,61.7677345275879
ATV,Acorn International Inc. ADS ,Services,2015-11-30,2.47,0.360997103154659,15.2624,89.6658,0.405402,1.62160801887512
BKCC,BlackRock Kelso Capital Corpora ,Financial,2015-11-30,10.02,0.0852710902690887,96.0023,71.07,0.223466,0.893864512443542
CLSN,Celsion Corporation ,Healthcare,2015-11-30,2.26,0.0841240882873535,75.7932,75.658,0.107261,0.429044485092163
CNIT,China Information Technology I ,Technology,2015-11-30,1.41,0.14082495495677,60.5967,76.3606,0.142392,0.569568634033203
DHIL,Diamond Hill Investment Group  ,Financial,2015-11-30,220.19,3.53333187103271,96.3617,78.1129,6.78236,27.1294498443604
ERIE,Erie Indemnity Company ,Financial,2015-11-30,96.33,0.866651058197021,94.6919,77.0626,2.72183,10.8873100280762
FBMS,The First Bancshares Inc. ,Financial,2015-11-30,17.98,0.43286774167791,79.5697,70.0125,0.537754,2.15101528167725
FIZZ,National Beverage Corp. ,Consumer Goods,2015-11-30,43.45,1.13376402854919,84.406,81.8151,1.90674,7.62697601318359
GERN,Geron Corporation ,Healthcare,2015-11-30,5.1,0.157577276229858,93.7567,81.9702,0.465052,1.86020600795746
INOD,Innodata Inc. ,Technology,2015-11-30,2.91,0.0971681326627731,96.6531,79.7094,0.18608,0.744319021701813
INTX,Intersections Inc. ,Services,2015-11-30,2.8,0.118856444954872,49.8008,72.3382,0.174275,0.697098791599274
IPCI,Intellipharmaceutics Internatio ,Healthcare,2015-11-30,2.1,0.0518639385700226,55.4213,72.6411,0.0573129,0.229251712560654
ITC,ITC Holdings Corp. Common ,Utilities,2015-11-30,36.88,0.854684174060822,89.7713,72.9676,1.31674,5.26697015762329
KFFB,Kentucky First Federal Bancorp ,Financial,2015-11-30,10.21,0.121440559625626,97.1243,76.0887,0.29098,1.16392135620117
MAYS,J. W. Mays Inc. ,Financial,2015-11-30,57.9,0.553488686680794,90.4761,76.1672,0.822738,3.29095363616943
MGPI,MGP Ingredients Inc. ,Consumer Goods,2015-11-30,20.92,0.393147110939026,88.4565,82.2351,1.02516,4.10063600540161
MMYT,MakeMyTrip Limited ,Services,2015-11-30,18.04,0.623270481824875,68.1385,73.037,0.960294,3.84117555618286
NCTY,The9 Limited ,Technology,2015-11-30,3.95,0.37643575668335,95.1622,82.2748,0.882568,3.53027009963989
NHC,National HealthCare Corporation ,Healthcare,2015-11-30,69.1,0.69606614112854,70.5079,72.2715,1.19971,4.79885673522949
NVSL,Naugatuck Valley Financial Corp ,Financial,2015-11-30,10.96,0.0086277574300766,97.0372,70.2035,0.0290745,0.116297960281372
ORIT,Oritani Financial Corp. ,Financial,2015-11-30,17.34,0.155643165111542,92.9251,71.594,0.409922,1.63968658447266
