ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
AAWW,Atlas Air Worldwide Holdings ,Services,2016-01-11,33.74,-1.55160462856293,3.98747,27.6531,2.45778,9.83113670349121
AB,Allianceberstein Holding L.P.   ,Financial,2016-01-11,20.61,-0.635844111442566,14.6406,27.2007,1.3427,5.37079668045044
ABC,AmerisourceBergen Corporation ( ,Services,2016-01-11,94.06,-2.12409755587578,12.4445,27.16,3.07933,12.3173274993896
ABT,Abbott Laboratories Common Stoc ,Healthcare,2016-01-11,40.73,-0.710431933403015,5.8689,29.1977,1.59253,6.37012672424316
ACAD,ACADIA Pharmaceuticals Inc. ,Healthcare,2016-01-11,27.11,-1.48781895637512,11.8992,25.3701,2.8527,11.4107894897461
ACET,Aceto Corporation ,Basic Materials,2016-01-11,22.14,-0.738582134246826,1.65212,23.0185,1.89966,7.59864807128906
AEGR,Aegerion Pharmaceuticals Inc. ,Healthcare,2016-01-11,7.67,-0.373071312904358,5.92783,27.2177,0.821115,3.28446102142334
AEIS,Advanced Energy Industries Inc ,Technology,2016-01-11,25.46,-0.481024503707886,15.5352,27.1972,1.29369,5.1747727394104
AFSI,AmTrust Financial Services Inc ,Financial,2016-01-11,55,-1.35433125495911,11.7714,28.8979,2.1617,8.646803855896
AGEN,Agenus Inc. ,Healthcare,2016-01-11,3.52,-0.201374888420105,15.4877,28.8675,0.370242,1.48096752166748
AHT,Ashford Hospitality Trust Inc C ,Financial,2016-01-11,5.48,-0.153927803039551,8.64049,29.0568,0.343321,1.37328493595123
AKAM,Akamai Technologies Inc. ,Technology,2016-01-11,45.46,-1.10706186294556,5.73706,17.3847,2.9841,11.9364175796509
ALK,Alaska Air Group Inc. Common S ,Services,2016-01-11,70.67,-2.08131146430969,10.7615,27.117,3.90567,15.6226720809937
ALOG,Analogic Corporation ,Technology,2016-01-11,74.04,-1.56292676925659,14.371,25.1372,3.03616,12.1446571350098
ALXN,Alexion Pharmaceuticals Inc. ,Healthcare,2016-01-11,161.65,-6.10261249542236,7.80538,28.0111,8.81321,35.2528343200684
AMAG,AMAG Pharmaceuticals Inc. ,Healthcare,2016-01-11,23.35,-1.18828988075256,7.57349,29.1691,2.162,8.64801597595215
AMAT,Applied Materials Inc. ,Technology,2016-01-11,16.68,-0.465901404619217,15.336,29.3011,0.685824,2.74329400062561
