ticker,name,sector,industry
MAC,Macerich Company (The) Common S ,Financial,REIT - Retail
FL,Footlocker Inc. ,Services,Apparel Stores
REGN,Regeneron Pharmaceuticals Inc. ,Healthcare,Biotechnology
CAH,Cardinal Health Inc. Common St ,Services,Drugs Wholesale
MDLZ, Mondelez International  Inc. ,Consumer Goods,Confectioners
SDOW,ProShares UltraPro Short Dow30 ETF,Commodity Based ETF,
DOG,ProShares Short Dow30 ETF,Commodity Based ETF,
SCHZ,Schwab U.S. Aggregate Bond ETF,Fixed Income ETF,
BOTJ, Bank of the James Financial Gro ,Financial,Regional - Mid-Atlantic Banks
VIXM,ProShares VIX Mid-Term Futures ETF,Commodity Based ETF,
ATNI,Atlantic Tele-Network Inc. ,Technology,Telecom Services - Domestic
BND,Vanguard Total Bond Market ETF,Fixed Income ETF,
TLO,SPDR Barclays Capital Long Term Treasury ETF,Fixed Income ETF,
BVN,Compania Mina Buenaventura S.A ,Basic Materials,Gold
IBDD,iSharesBond Mar 2023 Corporate Term ,N/A,N/A
PSCU,PowerShares S&P SmallCap Utilities Portfolio ETF,US Equity ETF,
SHM,SPDR Barclays Capital Short Term Municipal Bond ETF,Fixed Income ETF,
STAA,STAAR Surgical Company ,Healthcare,Medical Instruments & Supplies
SPNE,SeaSpine Holdings Corporation,Healthcare,Medical Appliances & Equipment
DSE,Duff &amp; Phelps Select Energy MLP,N/A,N/A
CARA,Cara Therapeutics Inc. ,Healthcare,Biotechnology
ILTB, iShares Core Long-Term U.S. Bon ,N/A,N/A
FWP,Forward Pharma A/S,Healthcare,Biotechnology
ISTB,iShares Core Short-Term US Bond ,N/A,N/A
KBH,KB Home Common ,Industrial Goods,Residential Construction
NYV, Nuveen New York Municipal Value ,N/A,N/A
VGLT,Vanguard Long-Term Government Bond ETF,Fixed Income ETF,
VXZ, iPath S&P 500 VIX Mid-Term Futu ,N/A,N/A
NUVA,NuVasive Inc. ,Healthcare,Medical Appliances & Equipment
IUSB,iShares Core Total USD Bond Mar ,,
WPG,Washington Prime Group Inc. Com,Financial,Property Management
IBCE,iSharesBond Mar 2023 Corp ex-Fincls Term ,N/A,N/A
EQM, EQT Midstream Partners  LP Comm ,Basic Materials,Major Integrated Oil & Gas
PZA,PowerShares Insured National Municipal Bond Portfolio ETF,Fixed Income ETF,
SNR,New Senior Investment Group Inc,N/A,N/A
MDP,Meredith Corporation Common Sto ,Services,Publishing - Periodicals
CRBP,Corbus Pharmaceuticals Holdings  Inc.,Healthcare,Biotechnology
GCV, Gabelli Convertible and Income  ,Financial,Closed-End Fund - Debt
TVIX, VelocityShares Daily 2x VIX Sho ,N/A,N/A
VRA,Vera Bradley Inc. ,Consumer Goods,Textile - Apparel Footwear & Accessories
EPV,ProShares UltraShort MSCI Europe ETF,Commodity Based ETF,
SNFCA,Security National Financial Cor ,Financial,Credit Services
SMTC,Semtech Corporation ,Technology,Semiconductor - Integrated Circuits
PBFX,PBF Logistics LP Common Units r,Basic Materials,Oil & Gas Equipment & Services
ABY,Abengoa Yield plc,Utilities,Electric Utilities
VIIZ, VelocityShares VIX Medium Term  ,N/A,N/A
RZA, Reinsurance Group of America  I ,N/A,N/A
TMF, Direxion Daily 20-Yr Treasury B ,N/A,N/A
TLT,iShares Barclays 20 Year Treasury Bond Fund ETF,Fixed Income ETF,
GBF,iShares Barclays Government/Credit Bond Fund ETF,Fixed Income ETF,
FLTB,Fidelity Limited Term Bond ETF ,,
PFN, PIMCO Income Strategy Fund II ,N/A,N/A
QLTA,iShares Aaa - A Rated Corporate Bond ETF,Fixed Income ETF,
MAG,Magnetek Inc. ,Industrial Goods,Industrial Electrical Equipment
EMSH,ProShares Shrt Term USD Emrg Mkts Bd ETF ,N/A,N/A
BYLD,iShares Yield Optimized Bond ,N/A,N/A
IRET,Investors Real Estate Trust ,Financial,REIT - Retail
DEPO,Depomed Inc. ,Healthcare,Drug Manufacturers - Other
JHI, John Hancock Investors Trust Co ,Financial,Closed-End Fund - Debt
UBT,ProShares Ultra 20+ Year Treasury ETF,Commodity Based ETF,
TVIZ, VelocityShares Daily 2x VIX Med ,N/A,N/A
BOND,PIMCO Total Return Exchange-Traded Fund,Fixed Income ETF,
AGG,iShares Barclays Aggregate ETF,Fixed Income ETF,
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,Fixed Income ETF,
AKAO,Achaogen  Inc. ,Healthcare,Biotechnology
NVTA,Invitae Corporation Common Stoc,Healthcare,Medical Laboratories & Research
ZROZ,PIMCO 25+ Year Zero Coupon U.S. Treasury Index Fund ETF,Fixed Income ETF,
HLS, HealthSouth Corporation Common  ,Healthcare,Specialized Health Services
CIGI,Colliers International Group Inc.,N/A,N/A
SLQD,iShares 0-5 Year Invmt Grd Corp Bd ,N/A,N/A
FCT, First Trust Senior Floating Rat ,N/A,N/A
BSCM,Guggenheim BulletShares 2022 Corp Bd ETF ,N/A,N/A
JMF, Nuveen Energy MLP Total Return  ,N/A,N/A
DXD,ProShares UltraShort Dow30 ETF,Commodity Based ETF,
