ticker,name,sector,industry
EQT,EQT Corporation Common ,Utilities,Gas Utilities
NAII,Natural Alternatives Internatio ,Healthcare,Drug Related Products
MOH,Molina Healthcare Inc Common St ,Healthcare,Health Care Plans
ECOM,ChannelAdvisor Corporation ,Technology,Application Software
UGAZ, VelocityShares 3X Long Natural  ,N/A,N/A
NTN,NTN Buzztime Inc. Common ,Services,Broadcasting - TV
REK,ProShares Short Real Estate ETF,Commodity Based ETF,
HLG,Hailiang Education Group Inc.,Services,Education & Training Services
CRMT,America's Car-Mart Inc. ,Services,Auto Dealerships
MYY,ProShares Short MidCap400 ETF,Commodity Based ETF,
PIR,Pier 1 Imports Inc. Common Sto ,Services,Home Furnishing Stores
PSQ,ProShares Short QQQ ETF,Commodity Based ETF,
PAL,North American Palladium Ltd.  ,Basic Materials,Industrial Metals & Minerals
CLW,Clearwater Paper Corporation Co ,Consumer Goods,Paper & Paper Products
PGD,iPath Asian and Gulf Currency Reval ETN ,N/A,N/A
AMSC,American Superconductor Corpora ,Technology,Diversified Electronics
SRS,ProShares UltraShort Real Estate ETF,Commodity Based ETF,
BOTJ, Bank of the James Financial Gro ,Financial,Regional - Mid-Atlantic Banks
SMDD,ProShares UltraPro Short MidCap400 ETF,Commodity Based ETF,
BBG,Bill Barrett Corporation Common ,Basic Materials,Oil & Gas Drilling & Exploration
QWLD,SPDR MSCI World Quality Mix ETF ,,
PMF, PIMCO Municipal Income Fund Com ,N/A,N/A
NBW, Neuberger Berman California Int ,N/A,N/A
HA, Hawaiian Holdings  Inc. ,Services,Regional Airlines
CATM,Cardtronics Inc. ,Services,Business Services
USDP,USD Partners LP Common Units re,Services,Railroads
EROS,Eros International Plc ,Services,Movie Production
BOIL,ProShares Ultra DJ-UBS Natural Gas ETF,Commodity Based ETF,
H, Hyatt Hotels Corporation Class  ,Services,Lodging
TSNU,Tyson Foods Inc. Tangible Equi,N/A,N/A
MZZ,ProShares UltraShort MidCap400 ETF,Commodity Based ETF,
COLL,Collegium Pharmaceutical  Inc.,Healthcare,Drugs - Generic
NMRX,Numerex Corp. ,Technology,Communication Equipment
UFAB,Unique Fabricating  Inc.,Consumer Goods,Auto Parts
BDMS,Birner Dental Management Servic ,Services,Business Services
DF,Dean Foods Company Common ,Consumer Goods,Dairy Products
MHNC,Maiden Holdings North America   ,N/A,N/A
VG,Vonage Holdings Corp. Common St ,Technology,Diversified Communication Services
MIDZ, Direxion Mid Cap Bear 3X Shares ,N/A,N/A
POWL,Powell Industries Inc. ,Industrial Goods,Industrial Electrical Equipment
TNGO, Tangoe  Inc. ,Technology,Business Software & Services
PHI,Philippine Long Distance Teleph ,Technology,Telecom Services - Foreign
SMP,Standard Motor Products Inc. C ,Consumer Goods,Auto Parts
