ticker,name,sector,industry
WAT,Waters Corporation Common ,Healthcare,Medical Appliances & Equipment
MNK,Mallinckrodt plc ,Healthcare,Drugs - Generic
SLG,SL Green Realty Corporation Com ,Financial,REIT - Retail
MRK,Merck & Company Inc. Common St ,Healthcare,Drug Manufacturers - Major
MCO,Moody's Corporation Common Stoc ,Services,Business Services
VRSN,VeriSign Inc. ,Technology,Application Software
KORS,Michael Kors Holdings Limited O ,Services,Apparel Stores
MJN,Mead Johnson Nutrition Company  ,Consumer Goods,Processed & Packaged Goods
XEC,Cimarex Energy Co Common ,Basic Materials,Independent Oil & Gas
JCI,Johnson Controls Inc. Common S ,Consumer Goods,Auto Parts
KMI, Kinder Morgan  Inc. Common Stoc ,Basic Materials,Oil & Gas Pipelines
GGP,General Growth Properties Inc. ,Financial,REIT - Retail
URBN,Urban Outfitters Inc. ,Services,Apparel Stores
WYNN,Wynn Resorts Limited ,Services,Resorts & Casinos
HAS, Hasbro  Inc. ,Consumer Goods,Toys & Games
GPS,Gap Inc. (The) Common ,Services,Apparel Stores
PNR,Pentair Inc. Common ,Industrial Goods,Industrial Equipment & Components
CRM,Salesforce.com Inc Common ,Technology,Application Software
MAT,Mattel Inc. ,Consumer Goods,Toys & Games
AYI,Acuity Brands Inc (Holding Comp ,Technology,Diversified Electronics
BME, Blackrock Health Sciences Trust ,Financial,Closed-End Fund - Equity
ZNH,China Southern Airlines Company ,Services,Major Airlines
VNET, 21Vianet Group  Inc. ,Technology,Information Technology Services
EWH,iShares MSCI Hong Kong Index Fund ETF,Global Equity ETF,
CYOU,Changyou.com Limited ,Technology,Multimedia & Graphics Software
RH,Restoration Hardware Holdings Inc. ,Services,Home Furnishing Stores
CGW,Guggenheim S&P Global Water Index ETF,Global Equity ETF,
COBO,ProShares USD Covered Bond,Commodity Based ETF,
CVTI,Covenant Transportation Group  ,Services,Trucking
PYT, PPlus Tr GSC-2 Tr Ctf Fltg Rate ,N/A,N/A
EFA,iShares MSCI EAFE Index Fund ETF,Global Equity ETF,
CGI,Celadon Group Inc. Common Stoc ,Services,Trucking
IEFA,iShares Core MSCI EAFE ,N/A,N/A
FDIV,First Trust Strategic Income ET ,,
KWT,Market Vectors Solar Energy ETF,Global Equity ETF,
HOLI, Hollysys Automation Technologie ,Industrial Goods,Industrial Electrical Equipment
SYNA,Synaptics Incorporated ,Technology,Computer Peripherals
SCJ,iShares MSCI Japan Sm Cap ETF,Global Equity ETF,
