ticker,name,sector,industry
HES, Hess Corporation Common ,Basic Materials,Oil & Gas Refining & Marketing
WHR,Whirlpool Corporation Common St ,Consumer Goods,Appliances
MAS,Masco Corporation Common ,Industrial Goods,General Building Materials
NKE,Nike Inc. Common ,Consumer Goods,Textile - Apparel Footwear & Accessories
COP,ConocoPhillips Common ,Basic Materials,Major Integrated Oil & Gas
CTL,CenturyLink Inc. Common ,Technology,Telecom Services - Domestic
ECL,Ecolab Inc. Common ,Consumer Goods,Cleaning Products
SBUX,Starbucks Corporation ,Services,Specialty Eateries
SIG,Signet Jewelers Limited Common  ,Services,Jewelry Stores
ESRX,Express Scripts Holding Company ,Healthcare,Health Care Plans
SYY,Sysco Corporation Common ,Services,Food Wholesale
TSCO,Tractor Supply Company ,Services,Specialty Retail Other
GIS,General Mills Inc. Common Stoc ,Consumer Goods,Processed & Packaged Goods
VZ,Verizon Communications Inc. Com ,Technology,Telecom Services - Domestic
K,Kellogg Company Common ,Consumer Goods,Processed & Packaged Goods
L,Loews Corporation Common ,Financial,Property & Casualty Insurance
CAG,ConAgra Foods Inc. Common Stoc ,Consumer Goods,Processed & Packaged Goods
CTSH,Cognizant Technology Solutions  ,Technology,Business Software & Services
CVX,Chevron Corporation Common Stoc ,Basic Materials,Major Integrated Oil & Gas
SLB,Schlumberger N.V. Common ,Basic Materials,Oil & Gas Equipment & Services
SNI,Scripps Networks Interactive I ,Services,Broadcasting - TV
TRIP, TripAdvisor  Inc. ,Technology,Internet Information Providers
TSS,Total System Services Inc. Com ,Services,Business Services
MKC,McCormick & Company Incorporat ,Consumer Goods,Processed & Packaged Goods
AAP,Advance Auto Parts Inc Advance  ,Services,Auto Parts Stores
AKAM,Akamai Technologies Inc. ,Technology,Internet Information Providers
NTRS,Northern Trust Corporation ,Financial,Regional - Midwest Banks
PBI,Pitney Bowes Inc. Common ,Consumer Goods,Business Equipment
RIG,Transocean Ltd (Switzerland) Co ,Basic Materials,Oil & Gas Drilling & Exploration
SLG,SL Green Realty Corporation Com ,Financial,REIT - Retail
FLR,Fluor Corporation Common ,Industrial Goods,Heavy Construction
GE,General Electric Company Common ,Industrial Goods,Diversified Machinery
UTX,United Technologies Corporation ,Conglomerates,Conglomerates
VFC,V.F. Corporation Common ,Consumer Goods,Textile - Apparel Clothing
HST, Host Hotels & Resorts  Inc. Com ,Financial,REIT - Hotel/Motel
IBM, International Business Machines ,Technology,Diversified Computer Systems
LEG,Leggett & Platt Incorporated C ,Consumer Goods,Home Furnishings & Fixtures
MCK,McKesson Corporation Common Sto ,Services,Drugs Wholesale
MRO,Marathon Oil Corporation Common ,Basic Materials,Oil & Gas Refining & Marketing
AME,AMETEK Inc. ,Industrial Goods,Industrial Electrical Equipment
CINF,Cincinnati Financial Corporatio ,Financial,Property & Casualty Insurance
FAST,Fastenal Company ,Industrial Goods,General Building Materials
FSLR,First Solar Inc. ,Technology,Semiconductor - Specialized
GIL,Gildan Activewear Inc. Class A ,Consumer Goods,Textile - Apparel Clothing
UN,Unilever NV Common ,Consumer Goods,Processed & Packaged Goods
GNRC,Generac Holdlings Inc. Common S ,Industrial Goods,Diversified Machinery
VDC,Vanguard Consumer Staples ETF - DNQ ETF,US Equity ETF,
GYEN,AdvisorShares Gartman Gold/Yen ETF ,N/A,N/A
VFL, Delaware Investments National M ,N/A,N/A
VMO, Invesco Van Kampen Municipal Op ,N/A,N/A
HYH,Halyard Health Inc. Common Sto,Healthcare,Medical Instruments & Supplies
IBMI,iShares iBonds Sep 2020 AMT-Fre ,,
WSTC,West Corporation ,Services,Business Services
IPFF, iShares S&P International Prefe ,N/A,N/A
XLE,SPDR Energy Select Sector Fund ETF,US Equity ETF,
ITA,iShares Dow Jones U.S. Aerospace & Defense Index Fund ETF,US Equity ETF,
IYE,iShares Dow Jones U.S. Energy Sector Fund ETF,US Equity ETF,
JTD, Nuveen Tax-Advantaged Dividend  ,Financial,Closed-End Fund - Equity
KOF,Coca Cola Femsa S.A.B. de C.V.  ,Consumer Goods,Beverages - Soft Drinks
KWT,Market Vectors Solar Energy ETF,Global Equity ETF,
LHO,LaSalle Hotel Properties Common ,Financial,REIT - Hotel/Motel
MCRN,Milacron Holdings Corp.,Industrial Goods,Diversified Machinery
MHI, Pioneer Municipal High Income T ,N/A,N/A
MLN,Market Vectors-Lehman Brothers AMT-Free Long Municipal Index ETF,Fixed Income ETF,
MNTX,Manitex International Inc. ,Industrial Goods,Diversified Machinery
AGTC,Applied Genetic Technologies Corporation ,Healthcare,Biotechnology
MSM,MSC Industrial Direct Company  ,Services,Industrial Equipment Wholesale
AMOV,America Movil S.A.B. de C.V. ,NULL,NULL
MTSC,MTS Systems Corporation ,Technology,Scientific & Technical Instruments
AND,Global X FTSE Andean 40 ETF,Global Equity ETF,
MUJ, Blackrock MuniHoldings New Jers ,N/A,N/A
AVAL,Grupo Aval Acciones y Valores S,N/A,N/A
MYD, Blackrock MuniYield Fund  Inc.  ,Financial,Closed-End Fund - Debt
AXE,Anixter International Inc. Comm ,Services,Industrial Equipment Wholesale
NAC, Nuveen California Dividend Adva ,Financial,Closed-End Fund - Debt
BBW,Build-A-Bear Workshop Inc. Com ,Services,Toy & Hobby Stores
NCS,NCI Building Systems Inc. New  ,Industrial Goods,General Building Materials
BG,Bunge Limited Bunge Limited ,Consumer Goods,Farm Products
BKN, BlackRock Investment Quality Mu ,Financial,Closed-End Fund - Debt
NPV, Nuveen Virginia Premium Income  ,Financial,Closed-End Fund - Debt
BOTJ, Bank of the James Financial Gro ,Financial,Regional - Mid-Atlantic Banks
NX,Quanex Building Products Corpor ,Industrial Goods,General Building Materials
BYD,Boyd Gaming Corporation Common  ,Services,Resorts & Casinos
OAK, Oaktree Capital Group  LLC Clas ,Financial,Asset Management
CDNS,Cadence Design Systems Inc. ,Technology,Application Software
OLN,Olin Corporation Common ,Basic Materials,Specialty Chemicals
CHH,Choice Hotels International In ,Services,Lodging
PAY,Verifone Systems Inc. Common S ,Consumer Goods,Business Equipment
CLB,Core Laboratories N.V. Common S ,Basic Materials,Oil & Gas Equipment & Services
PDM,Piedmont Office Realty Trust I ,Financial,REIT - Office
CMF,iShares S&P Cali Muni Bond ETF,Fixed Income ETF,
PICB,PowerShares International Corporate Bond Portfolio ETF,Fixed Income ETF,
PMX, PIMCO Municipal Income Fund III ,N/A,N/A
PRA,ProAssurance Corporation Common ,Financial,Property & Casualty Insurance
CVE,Cenovus Energy Inc Common ,Basic Materials,Oil & Gas Drilling & Exploration
PSIX,Power Solutions International Inc. ,Industrial Goods,Diversified Machinery
DAR,Darling International Inc. Comm ,Industrial Goods,Waste Management
PXI,PowerShares Dynamic Energy ETF,US Equity ETF,
DDR,DDR Corp. Common ,Financial,REIT - Retail
QMEX,SPDR MSCI Mexico Quality Mix ET,,
DIG,ProShares Ultra Oil & Gas ETF,Commodity Based ETF,
QVCB,Liberty Interactive Corporation,N/A,N/A
DOOR,Masonite International Corporation ,Industrial Goods,General Building Materials
RGI,Guggenheim S&P Equal Weight Industrials ETF,US Equity ETF,
RIGS,ALPS RiverFront Strategic Income ,N/A,N/A
EFAD,ProShares Trust ProShares MSCI  ,,
RUTH,Ruth's Hospitality Group Inc. ,Services,Restaurants
EMDD,EGShares Emerg Mkts Domestic Demand ETF,Global Equity ETF,
EPC,Edgewell Personal Care Company,Consumer Goods,Personal Products
SMRT,Stein Mart Inc. ,Services,Apparel Stores
EWEM,Guggenheim MSCI Emerging Markets Equal Weight ETF,Global Equity ETF,
SOIL,Global X Fertilizers/Potash ETF,Global Equity ETF,
FBHS, Fortune Brands Home & Security  ,Consumer Goods,Home Furnishings & Fixtures
FEUZ,First Trust Eurozone AlphaDEX E ,,
TDG,Transdigm Group Incorporated Tr ,Industrial Goods,Aerospace/Defense Products & Services
FLAG,Forensic Accounting ETF ,N/A,N/A
TIPX,SPDR Barclays 1-10 Year TIPS ETF ,N/A,N/A
FOR, Forestar Group Inc Common ,Financial,Real Estate Development
TREX,Trex Company Inc. Common ,Industrial Goods,General Building Materials
FUE, AB Svensk Ekportkredit (Swedish ,N/A,N/A
FXN,First Trust Energy AlphaDEX Fund ETF,US Equity ETF,
UBC, E-TRACS USB Bloomberg Commodity ,N/A,N/A
GDOT,Green Dot Corporation Class A C ,Services,Business Services
UIS,Unisys Corporation New Common S ,Technology,Information Technology Services
UL,Unilever PLC Common ,Consumer Goods,Food - Major Diversified
UNFI,United Natural Foods Inc. ,Services,Food Wholesale
GOL,Gol Linhas Aereas Inteligentes  ,Services,Regional Airlines
VDE,Vanguard Energy ETF,US Equity ETF,
GYLD, Arrow Dow Jones Global Yield ET ,N/A,N/A
VIS,Vanguard Industrials ETF - DNQ ETF,US Equity ETF,
HHY, Helios High Yield Fund ,N/A,N/A
HYT, Blackrock Corporate High Yield  ,Financial,Closed-End Fund - Debt
WIP,SPDR DB International Government Inflation-Protected Bond ETF,Fixed Income ETF,
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund ETF,Global Equity ETF,
XAR,SPDR S&P Aerospace & Defense ETF,US Equity ETF,
IPGP,IPG Photonics Corporation ,Technology,Semiconductor - Integrated Circuits
XOP,SPDR S&P Oil & Gas Exploration & Production ETF,US Equity ETF,
ITB,iShares Dow Jones U.S. Home Construction Index Fund ETF,US Equity ETF,
JAKK,JAKKS Pacific Inc. ,Consumer Goods,Toys & Games
KRC,Kilroy Realty Corporation Commo ,Financial,REIT - Office
LQ,La Quinta Holdings Inc. ,Services,Resorts & Casinos
MBT,Mobile TeleSystems Common ,Technology,Wireless Communications
MDC,M.D.C. Holdings Inc. Common St ,Industrial Goods,Residential Construction
MINI,Mobile Mini Inc. ,Consumer Goods,Packaging & Containers
MLPC,C-Tracks Bsd on Perf of M/H MLP Fdmt ETN ,N/A,N/A
MQT, Blackrock MuniYield Quality Fun ,Financial,Closed-End Fund - Debt
AHT,Ashford Hospitality Trust Inc C ,Financial,REIT - Hotel/Motel
MSP, Madison Strategic Sector Premiu ,N/A,N/A
AMSF,AMERISAFE Inc. ,Financial,Property & Casualty Insurance
MUB,iShares S&P National Municipal Bond Fund ETF,Fixed Income ETF,
ANF,Abercrombie & Fitch Company Com ,Services,Apparel Stores
MXE, Mexico Equity and Income Fund   ,N/A,N/A
AVK, Advent Claymore Convertible Sec ,Financial,Closed-End Fund - Debt
MYE, Myers Industries  Inc. Common S ,Consumer Goods,Rubber & Plastics
BAF, BlackRock Municipal Income Inve ,N/A,N/A
NBD, Nuveen Build America Bond Oppor ,N/A,N/A
BCC,Boise Cascade Company ,Industrial Goods,Lumber
NEU,NewMarket Corp Common ,Basic Materials,Specialty Chemicals
BGC,General Cable Corporation Commo ,Industrial Goods,Industrial Electrical Equipment
NKX, Nuveen California AMT-Free Muni ,N/A,N/A
BKS,Barnes & Noble Inc. Common Sto ,Services,Specialty Retail Other
NR,Newpark Resources Inc. Common  ,Basic Materials,Oil & Gas Equipment & Services
BP,BP p.l.c. Common ,Basic Materials,Major Integrated Oil & Gas
NYF,iShares S&P NY Muni ETF,Fixed Income ETF,
OAS,Oasis Petroleum Inc. Common Sto ,Basic Materials,Independent Oil & Gas
CDR,Cedar Realty Trust Inc. Common ,Financial,REIT - Retail
ORIT,Oritani Financial Corp. ,Financial,Regional - Northeast Banks
CHKP,Check Point Software Technologi ,Technology,Security Software & Services
PAYC,Paycom Software Inc. ,Technology,Application Software
CLCT,Collectors Universe Inc. ,Services,Business Services
PEI,Pennsylvania Real Estate Invest ,Financial,REIT - Retail
CNDA,IndexIQ Canada Small Cap ETF,Global Equity ETF,
PLAY,Dave &amp; Busters EntertainmentInc ,N/A,N/A
CRDT,WisdomTree Global Corporate Bon ,,
PNF, PIMCO New York Municipal Income ,N/A,N/A
