ticker,name,sector,industry
CPB,Campbell Soup Company Common St ,Consumer Goods,Processed & Packaged Goods
AAP,Advance Auto Parts Inc Advance  ,Services,Auto Parts Stores
GPC,Genuine Parts Company Common St ,Services,Auto Parts Wholesale
KMB,Kimberly-Clark Corporation Comm ,Consumer Goods,Personal Products
URBN,Urban Outfitters Inc. ,Services,Apparel Stores
F,Ford Motor Company Common ,Consumer Goods,Auto Manufacturers - Major
HSIC, Henry Schein  Inc. ,Services,Medical Equipment Wholesale
PAYX,Paychex Inc. ,Services,Staffing & Outsourcing Services
VRSK,Verisk Analytics Inc. ,Services,Business Services
AKAM,Akamai Technologies Inc. ,Technology,Internet Information Providers
CINF,Cincinnati Financial Corporatio ,Financial,Property & Casualty Insurance
MO,Altria Group Inc. ,Consumer Goods,Cigarettes
LKQ, LKQ Corporation ,Services,Auto Parts Wholesale
JJS, iPath DJ-UBS Softs Subindex Tot ,N/A,N/A
ULST,SPDR SSgA Ultra Short Term Bond ETF ,N/A,N/A
ANF,Abercrombie & Fitch Company Com ,Services,Apparel Stores
BRSS,Global Brass and Copper Holdings Inc. ,Industrial Goods,Metal Fabrication
CTG,Computer Task Group Inc. ,Technology,Information Technology Services
ENOR,iShares MSCI Norway Cppd Investable Mkt,Global Equity ETF,
LLSP,Direxion Daily S&P 500 Bull 1.2,,
OCFC,OceanFirst Financial Corp. ,Financial,Savings & Loans
POT,Potash Corporation of Saskatche ,Basic Materials,Agricultural Chemicals
SFL,Ship Finance International Limi ,Services,Shipping
SRG,Seritage Growth Properties,N/A,N/A
TREX,Trex Company Inc. Common ,Industrial Goods,General Building Materials
USG,USG Corporation Common ,Industrial Goods,General Building Materials
WVFC, WVS Financial Corp. ,Financial,Savings & Loans
FPRX,Five Prime Therapeutics Inc. ,Healthcare,Biotechnology
LD, iPath DJ-UBS Lead Subindex Tota ,N/A,N/A
AHL,Aspen Insurance Holdings Limite ,Financial,Property & Casualty Insurance
ARRY,Array BioPharma Inc. ,Healthcare,Biotechnology
CBPX,Continental Building Products Inc. ,Industrial Goods,General Building Materials
CVR,Chicago Rivet & Machine Co. Com ,Industrial Goods,Machine Tools & Accessories
LDOS,Leidos Holdings Inc. ,Technology,Information & Delivery Services
MHE, Massachusetts Health and Educat ,Financial,Closed-End Fund - Debt
REV,Revlon Inc. New Common ,Consumer Goods,Personal Products
SHLM,A. Schulman Inc. ,Basic Materials,Specialty Chemicals
SSD,Simpson Manufacturing Company  ,Industrial Goods,Small Tools & Accessories
TTOO,T2 Biosystems Inc.,N/A,N/A
FUD, E-TRACS USB Bloomberg Commodity ,N/A,N/A
LDL,Lydall Inc. Common ,Conglomerates,Conglomerates
VSTO,Vista Outdoor Inc. Common,Consumer Goods,Sporting Goods
BAH,Booz Allen Hamilton Holding Cor ,Services,Management Services
DCUC,Dominion Resources Inc. VA New,N/A,N/A
FTSD,Franklin Short Duration U.S. Go ,,
JMPC,JMP Group Inc. ,N/A,N/A
LII,Lennox International Inc. Comm ,Industrial Goods,Diversified Machinery
PII,Polaris Industries Inc. Common  ,Consumer Goods,Recreational Vehicles
SCC,ProShares UltraShort Consumer Services ETF,Commodity Based ETF,
SJB,ProShares Short High Yield ETF,Commodity Based ETF,
STRL,Sterling Construction Company I ,Industrial Goods,Heavy Construction
UCFC,United Community Financial Corp ,Financial,Savings & Loans
VRX,Valeant Pharmaceuticals Interna ,Healthcare,Drug Delivery
AI,Arlington Asset Investment Corp ,Financial,Investment Brokerage - Regional
ICI, iPath iPath Optimized Currency  ,N/A,N/A
MNRO,Monro Muffler Brake Inc. ,Consumer Goods,Auto Parts
AAON,AAON Inc. ,Industrial Goods,General Building Materials
ALV,Autoliv Inc. Common ,Consumer Goods,Auto Parts
BR,Broadridge Financial Solutions ,Technology,Information & Delivery Services
CS,Credit Suisse Group American De ,Financial,Foreign Money Center Banks
EMCR, EGShares Emerging Markets CORE  ,N/A,N/A
GCO,Genesco Inc. Common ,Services,Apparel Stores
KELYA,Kelly Services Inc. ,Services,Staffing & Outsourcing Services
NORW,Global X FTSE Norway 30 ETF,Global Equity ETF,
PIY, Preferred Plus Trust (Ser CZN)  ,N/A,N/A
SFBS,ServisFirst Bancshares Inc.,Financial,Foreign Money Center Banks
SMN,ProShares UltraShort Basic Materials ETF,Commodity Based ETF,
TIS,Orchids Paper Products Company  ,Consumer Goods,Paper & Paper Products
ULBI,Ultralife Corporation ,Industrial Goods,Industrial Electrical Equipment
WTM,White Mountains Insurance Group ,Financial,Property & Casualty Insurance
