ticker,name,sector,industry
NLSN, Nielsen Holdings N.V. Common St ,Technology,Information & Delivery Services
ENDP,Endo Health Solutions Inc. ,Healthcare,Drug Manufacturers - Other
TYD, Direxion Daily 10-Yr Treasury B ,N/A,N/A
KIRK,Kirkland's Inc. ,Services,Home Furnishing Stores
SPU,SkyPeople Fruit Juice Inc. ,Consumer Goods,Beverages - Soft Drinks
ETX,Eaton Vance Municipal Income Te ,N/A,N/A
PLPC,Preformed Line Products Company ,Industrial Goods,Industrial Electrical Equipment
VIXY,ProShares VIX Short-Term Futures ETF,Commodity Based ETF,
CHEP,QuantShares U.S. Market Neutral Value Fund ETF,US Equity ETF,
JJN, iPath Dow Jones UBS Nickel Subi ,N/A,N/A
SDS,ProShares UltraShort S&P500 ETF,Commodity Based ETF,
SPXU,ProShares UltraPro Short S&P500 ETF,Commodity Based ETF,
TAHO, Tahoe Resources  Inc. Ordinary  ,Basic Materials,Industrial Metals & Minerals
NMY, Nuveen Maryland Premium Income  ,Financial,Closed-End Fund - Debt
QURE,uniQure N.V. ,Healthcare,Biotechnology
FAZ, Direxion Financial Bear 3X Shar ,N/A,N/A
GIVE,AdvisorShares Global Echo ETF,Global Equity ETF,
SZK,ProShares UltraShort Consumer Goods ETF,Commodity Based ETF,
TVIX, VelocityShares Daily 2x VIX Sho ,N/A,N/A
GIMO,Gigamon Inc. ,Technology,Networking & Communication Devices
BZQ,ProShares UltraShort MSCI Brazil ETF,Commodity Based ETF,
EMJ, Eaton Vance New Jersey Municipa ,Financial,Closed-End Fund - Debt
SDD,ProShares UltraShort SmallCap600 ETF,Commodity Based ETF,
SH,ProShares Short S&P500 ETF,Commodity Based ETF,
EPV,ProShares UltraShort MSCI Europe ETF,Commodity Based ETF,
UUP, PowerShares DB USD Index Bullis ,N/A,N/A
SJB,ProShares Short High Yield ETF,Commodity Based ETF,
EFZ,ProShares Short MSCI EAFE ETF,Commodity Based ETF,
HOLD,AdvisorShares Sage Core Reserves ETF ,N/A,N/A
HYND,WisdomTree BofA Merrill Lynch H ,,
VXX, iPath S&P 500 VIX Short Term Fu ,N/A,N/A
ISM, SLM Corporation ,N/A,N/A
SIJ,ProShares UltraShort Industrials ETF,Commodity Based ETF,
RCII,Rent-A-Center Inc. ,Services,Rental & Leasing Services
FXP,ProShares UltraShort FTSE China 25 ETF,Commodity Based ETF,
YXI,ProShares Short FTSE China 25 ETF,Commodity Based ETF,
DRR, Market Vectors Double Short Eur ,N/A,N/A
EFU,ProShares UltraShort MSCI EAFE ETF,Commodity Based ETF,
MZZ,ProShares UltraShort MidCap400 ETF,Commodity Based ETF,
SKF,ProShares UltraShort Financials ETF,Commodity Based ETF,
SMDD,ProShares UltraPro Short MidCap400 ETF,Commodity Based ETF,
CHSCN,CHS  Inc. ,N/A,N/A
SBM,ProShares Short Basic Materials ETF,Commodity Based ETF,
VIIX, VelocityShares VIX Short Term E ,N/A,N/A
SCC,ProShares UltraShort Consumer Services ETF,Commodity Based ETF,
SCSS,Select Comfort Corporation ,Consumer Goods,Home Furnishings & Fixtures
SPXS, Direxion Daily S&P 500 Bear 3X ,N/A,N/A
YANG, Direxion Daily China Bear 3x Sh ,N/A,N/A
MVC,MVC Capital Inc. Common ,Financial,Diversified Investments
DPK, Direxion Developed Markets Bear ,N/A,N/A
