ticker,name,sector,industry
BHGE,Baker Hughes Incorporated Commo ,Basic Materials,Oil & Gas Equipment & Services
DISH,DISH Network Corporation ,Services,CATV Systems
APA,Apache Corporation Common ,Basic Materials,Independent Oil & Gas
HCP, HCP  Inc. Common ,Financial,REIT - Healthcare Facilities
NWL,Newell Rubbermaid Inc. Common S ,Consumer Goods,Housewares & Accessories
WBA,Walgreens Boots Alliance Inc.,Services,Drug Stores
HAL, Halliburton Company Common Stoc ,Basic Materials,Oil & Gas Equipment & Services
DOG,ProShares Short Dow30 ETF,Commodity Based ETF,
YCL,ProShares Ultra Yen ETF,Commodity Based ETF,
IBDM,iShares iBonds Dec 2021 Term Co,,
SKOR,FlexShares Credit-Scored US Cor ,,
JMF, Nuveen Energy MLP Total Return  ,N/A,N/A
EEQ,Enbridge Energy Management LLC  ,Basic Materials,Independent Oil & Gas
GOVT,iShares Barclays U.S. Treasury Bond ETF,Fixed Income ETF,
CRVS,Corvus Pharmaceuticals  Inc.,N/A,N/A
SCHR,Schwab Intermediate-Term U.S. Treasury ETF,Fixed Income ETF,
TMF, Direxion Daily 20-Yr Treasury B ,N/A,N/A
FET, Forum Energy Technologies  Inc. ,Basic Materials,Oil & Gas Equipment & Services
AMH,American Homes 4 Rent ,Financial,REIT - Residential
SEP,Spectra Energy Partners LP Com ,Basic Materials,Oil & Gas Pipelines
IMGN, ImmunoGen  Inc. ,Healthcare,Biotechnology
IEI,iShares Barclays 3-7 Year Treasury Bond Fund ETF,Fixed Income ETF,
MYJ, Blackrock MuniYield New Jersey  ,Financial,Closed-End Fund - Debt
VGIT,Vanguard Intermediate-Term Government Bond ETF,Fixed Income ETF,
TOLZ,ProShares DJ Brookfield Glbl Infras ETF ,N/A,N/A
EVY, Eaton Vance New York Municipal  ,Financial,Closed-End Fund - Debt
CMCT,CIM Commerical Trust Corp. ,Financial,REIT - Industrial
AOI,Alliance One International Inc ,Consumer Goods,Tobacco Products Other
IBDN,iShares iBonds Dec 2022 Term Co,,
MLPY, Morgan Stanley Cushing MLP High ,N/A,N/A
NUSA,NuShares Enhanced Yield 1-5 Yea,,
BOFIL,Schnell Voyager 3 SICAV ,N/A,N/A
LILAK,Liberty LiLAC Group,Services,CATV Systems
RMCF,Rocky Mountain Chocolate Factor ,Consumer Goods,Confectioners
KERX,Keryx Biopharmaceuticals Inc. ,Healthcare,Biotechnology
SHPG, Shire plc ,N/A,N/A
MMYT,MakeMyTrip Limited ,Services,General Entertainment
GHY,Prudential Global Short Duratio ,N/A,N/A
PLW,PowerShares 1-30 Treasury Ladder Portfolio ETF,Fixed Income ETF,
BOND,PIMCO Total Return Exchange-Traded Fund,Fixed Income ETF,
IEF,iShares Barclays 7-10 Year Treasury Bond Fund ETF,Fixed Income ETF,
MQT, Blackrock MuniYield Quality Fun ,Financial,Closed-End Fund - Debt
NSH,Nustar GP Holdings LLC Units ,Basic Materials,Oil & Gas Pipelines
CEN,Center Coast MLP and Infrastructu ,N/A,N/A
MBG,SPDR Barclays Capital Mortgage Backed Bond ETF,Fixed Income ETF,
SNDX,Syndax Pharmaceuticals  Inc.,N/A,N/A
MFL, Blackrock MuniHoldings Investme ,N/A,N/A
HABT,The Habit Restaurants Inc.,Services,Restaurants
SCHZ,Schwab U.S. Aggregate Bond ETF,Fixed Income ETF,
ZROZ,PIMCO 25+ Year Zero Coupon U.S. Treasury Index Fund ETF,Fixed Income ETF,
AMJL,Credit Suisse X-Links Monthly P,,
ENFR,ALPS Alerian Energy Infrastructure ETF ,N/A,N/A
VNDA,Vanda Pharmaceuticals Inc. ,Healthcare,Biotechnology
SDOW,ProShares UltraPro Short Dow30 ETF,Commodity Based ETF,
