ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
AAON,AAON Inc. ,Industrial Goods,2016-01-08,20.52,-0.521032869815826,5.02558,26.7036,1.03334,4.133376121521
ABB,ABB Ltd Common ,Industrial Goods,2016-01-08,16.31,-0.290860772132874,8.00901,23.0766,0.646715,2.58685874938965
ABG,Asbury Automotive Group Inc Com ,Services,2016-01-08,53.34,-2.7489538192749,5.85905,15.804,5.69022,22.7608661651611
ABM,ABM Industries Incorporated Com ,Services,2016-01-08,26.58,-0.418809235095978,3.41484,28.5918,0.888548,3.55419063568115
ABT,Abbott Laboratories Common Stoc ,Healthcare,2016-01-08,40.67,-0.800999999046326,7.61126,28.6637,1.40994,5.63974380493164
ACAD,ACADIA Pharmaceuticals Inc. ,Healthcare,2016-01-08,28.04,-1.52683115005493,17.1849,27.2042,2.5088,10.0352144241333
ACET,Aceto Corporation ,Basic Materials,2016-01-08,22.11,-0.881986737251282,2.55894,22.7037,1.70622,6.82488250732422
ACIW,ACI Worldwide Inc. ,Technology,2016-01-08,19.18,-0.465790629386902,7.51699,19.4969,1.1735,4.69401454925537
ADI,Analog Devices Inc. ,Technology,2016-01-08,49.98,-1.10741519927979,6.98149,23.916,2.69704,10.788158416748
ADP,Automatic Data Processing Inc. ,Technology,2016-01-08,78.13,-1.37834525108337,8.4818,28.1495,2.47536,9.90145969390869
ADSK,Autodesk Inc. ,Technology,2016-01-08,55.06,-1.43869519233704,14.8516,26.8626,2.24054,8.96214771270752
ADX,Adams Express Company (The) ,Financial,2016-01-08,12.06,-0.15055900812149,24.3371,27.8057,0.298313,1.19325089454651
AEIS,Advanced Energy Industries Inc ,Technology,2016-01-08,25.45,-0.5323486328125,16.7758,27.0696,1.16213,4.64850664138794
AEO,American Eagle Outfitters Inc. ,Services,2016-01-08,13.24,-0.432281985878944,62.9506,27.5202,0.587373,2.34949135780334
AER,Aercap Holdings N.V. Ordinary S ,Industrial Goods,2016-01-08,36.71,-1.25970113277435,17.1249,28.9815,2.13631,8.54524993896484
AGYS,Agilysys Inc. ,Technology,2016-01-08,8.79,-0.222493767738342,9.49926,21.9603,0.6105,2.44200134277344
ALGT,Allegiant Travel Company ,Services,2016-01-08,147.66,-3.72117710113525,10.8582,25.4715,9.76882,39.0752944946289
ALK,Alaska Air Group Inc. Common S ,Services,2016-01-08,70.38,-2.17922329902649,13.4952,26.0119,3.43504,13.7401752471924
ALL,Allstate Corporation (The) Comm ,Financial,2016-01-08,58.23,-0.822852849960327,8.99557,29.6829,1.54317,6.17268323898315
ALOG,Analogic Corporation ,Technology,2016-01-08,75.88,-1.43151760101318,13.341,28.3456,2.4966,9.98641872406006
ALR,Alere Inc. Common ,Healthcare,2016-01-08,36.08,-0.571855545043945,42.7752,27.7194,1.23822,4.95286989212036
ALV,Autoliv Inc. Common ,Consumer Goods,2016-01-08,110.3,-3.13007259368896,5.35716,23.3363,4.86769,19.4707641601562
AMAG,AMAG Pharmaceuticals Inc. ,Healthcare,2016-01-08,23.13,-1.30722498893738,16.772,27.8615,1.9087,7.6347918510437
AME,AMETEK Inc. ,Industrial Goods,2016-01-08,49.07,-0.904195189476013,9.02892,24.5218,1.75572,7.02288722991943
AN,AutoNation Inc. Common ,Services,2016-01-08,48.82,-2.21777534484863,12.0213,16.0105,4.28,17.1200160980225
ANGO,AngioDynamics Inc. ,Healthcare,2016-01-08,10.86,-0.27984356880188,26.5737,28.2567,0.472243,1.88897037506104
ANSS,ANSYS Inc. ,Technology,2016-01-08,85.4,-1.4398787021637,6.13015,27.6239,2.18099,8.72395896911621
AOS,A.O. Smith Corporation Common S ,Industrial Goods,2016-01-08,67.22,-2.06080031394958,12.6423,21.5733,2.94865,11.7946195602417
AOSL,Alpha and Omega Semiconductor L ,Technology,2016-01-08,8.23,-0.211670517921448,7.18707,26.8067,0.380427,1.52170693874359
APH,Amphenol Corporation Common Sto ,Technology,2016-01-08,46.63,-1.15174651145935,4.73354,20.7077,2.2124,8.84959411621094
ARRS,Arris Group Inc ,Technology,2016-01-08,27.32,-0.676412284374237,30.0813,28.9735,1.10421,4.41685819625854
ARW,Arrow Electronics Inc. Common  ,Services,2016-01-08,48.05,-1.3216769695282,4.20548,22.0685,2.40605,9.62419033050537
ASEI,American Science and Engineerin ,Services,2016-01-08,37.1,-1.01291823387146,29.5555,29.4712,1.71432,6.85728073120117
ASGN,On Assignment Inc. ,Services,2016-01-08,38.82,-1.12061166763306,8.81075,25.3372,2.14966,8.59862327575684
ASML,ASML Holding N.V. ,NULL,2016-01-08,80.28,-1.89937043190002,9.4028,24.2527,3.25898,13.0359315872192
ATML,Atmel Corporation ,Technology,2016-01-08,7.81,-0.203942410647869,20.4482,26.525,0.244206,0.976822853088379
AVD,American Vanguard Corporation C ,Basic Materials,2016-01-08,10.31,-0.654062151908875,5.88568,22.241,1.40142,5.60567951202393
AVP,Avon Products Inc. Common Stoc ,Consumer Goods,2016-01-08,2.79,-0.294516026973724,7.06873,28.9902,0.48037,1.92148077487946
AVT,Avnet Inc. Common ,Services,2016-01-08,38.34,-0.967809200286865,4.96657,19.8916,1.81013,7.24050188064575
AXP,American Express Company Common ,Financial,2016-01-08,63.63,-1.04243469238281,9.70408,24.7234,2.36808,9.47233390808105
BA,Boeing Company (The) Common Sto ,Industrial Goods,2016-01-08,129.99,-2.94406461715698,11.012,28.4843,4.62686,18.5074291229248
BABY,Natus Medical Incorporated ,Healthcare,2016-01-08,43.2,-0.968667149543762,9.68529,29.3501,1.90706,7.62825155258179
BAC,Bank of America Corporation Com ,Financial,2016-01-08,15.2,-0.356334984302521,5.90666,27.324,0.643029,2.57211518287659
BBT,BB&T Corporation Common ,Financial,2016-01-08,34.36,-0.701721012592316,10.434,27.6947,1.10471,4.41883420944214
BCS,Barclays PLC Common ,Financial,2016-01-08,11.68,-0.253621816635132,10.7591,22.9621,0.52247,2.08987832069397
