ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
ABG,Asbury Automotive Group Inc Com ,2017-03-09,61.5,-0.6844112649559975,-0.9882785081863403,36.1725,6.06376,0.12519993695300144
ACC,American Campus Communities Inc ,2017-03-09,46.43,-0.4349132776260376,-0.857228010892868,28.4713,7.55307,0.11073935819340178
ACLS,Axcelis Technologies Inc. ,2017-03-09,14.8,-0.15286062378436327,-0.1824687421321869,39.7541,16.4223,0.11680500275324002
AI,Arlington Asset Investment Corp ,2017-03-09,13.51,-0.13306587934494019,-0.21206915378570557,21.3003,16.209,0.1355602950260803
ALGT,Allegiant Travel Company ,2017-03-09,158.95,-1.6539592444896698,-3.1025314331054688,32.5105,15.6097,0.11608336823220428
AP,Ampco-Pittsburgh Corporation Co ,2017-03-09,13.35,-0.15085555613040924,-0.33782893419265747,34.1115,9.47607,0.16499350347977845
ARII,American Railcar Industries In ,2017-03-09,38.92,-0.7149985432624817,-0.9656393527984619,27.5458,1.97513,0.2225838313286977
ARLP,Alliance Resource Partners L.P ,2017-03-09,21.1,-0.25733940303325653,-0.36252397298812866,32.1765,8.62686,0.14661070994324632
ASTC,Astrotech Corporation ,2017-03-09,1.4,-0.01896724506514147,-0.03447540104389191,39.793,21.0933,0.15220358442923354
ATRO,Astronics Corporation ,2017-03-09,31.36,-0.2352793589234352,-0.5457118153572083,35.7556,4.65953,0.11530736503557105
BAK,Braskem SA ADR ,2017-03-09,19.17,-0.23771506547927856,-0.34942489862442017,32.428,8.0226,0.153345471873423
BBL,BHP Billiton plc Sponsored ADR ,2017-03-09,30.69,-0.3172147572040558,-0.5320776700973511,32.7874,15.6858,0.17378198438914502
BBSI,Barrett Business Services Inc. ,2017-03-09,52.37,-1.1391150057315826,-2.684695839881897,25.6338,15.7027,0.2121394826253636
BHP,BHP Billiton Limited Common Sto ,2017-03-09,35.67,-0.37670662999153137,-0.6160672903060913,33.0925,16.1065,0.14183613330543932
BOOM,Dynamic Materials Corporation ,2017-03-09,13.4,-0.23294568061828613,-0.3812417984008789,28.979,4.92613,0.21855383238340137
BORN,China New Borun Corporation Ame ,2017-03-09,1.05,-0.018208062276244164,-0.033431604504585266,23.7248,23.4568,0.23242181865200762
BPOP,Popular Inc. ,2017-03-09,41.75,-0.3635203465819359,-0.5911248922348022,33.1393,6.62889,0.10014008168765218
CASY,Caseys General Stores Inc. ,2017-03-09,108.02,-0.9970208406448364,-1.5924417972564697,26.9659,16.0721,0.1282649266623853
CBD,Companhia Brasileira de Distrib ,2017-03-09,16.96,-0.21133704483509064,-0.35214297473430634,35.8329,12.9193,0.11521624253283941
CBL,CBL & Associates Properties In ,2017-03-09,9.26,-0.07666829228401184,-0.15625566244125366,28.9833,13.7666,0.15489660127859625
CFI,Culp Inc. Common ,2017-03-09,30.95,-0.22797401249408722,-0.5418981313705444,29.1397,14.7042,0.11966640381436341
CIA,Citizens Inc. Class A Common S ,2017-03-09,8,-0.0943378210067749,-0.21336668729782104,29.1033,16.7071,0.17998984117964925
CMCO,Columbus McKinnon Corporation ,2017-03-09,24.49,-0.19075074791908264,-0.3606066107749939,34.4923,17.9886,0.13063307032925342
CRS,Carpenter Technology Corporatio ,2017-03-09,35.37,-0.7516634464263916,-1.001603364944458,30.3017,3.75465,0.22694418264098545
CTO,Consolidated-Tomoka Land Co. Co ,2017-03-09,50.33,-0.4707946740090847,-1.130134105682373,29.3189,21.8023,0.10094878288382313
