ticker,name,sector,industry
ISRG,Intuitive Surgical Inc. ,Healthcare,Medical Appliances & Equipment
CNP,CenterPoint Energy Inc (Holdin ,Utilities,Diversified Utilities
ADSK,Autodesk Inc. ,Technology,Technical & System Software
SIJ,ProShares UltraShort Industrials ETF,Commodity Based ETF,
BFZ, BlackRock California Municipal  ,Financial,Closed-End Fund - Debt
BBF, BlackRock Municipal Income Inve ,Financial,Closed-End Fund - Debt
NGG,National Grid Transco PLC Nati ,Utilities,Gas Utilities
NQP, Nuveen Pennsylvania Investment  ,N/A,N/A
MYY,ProShares Short MidCap400 ETF,Commodity Based ETF,
NXJ, Nuveen New Jersey Dividend Adva ,N/A,N/A
MIDZ, Direxion Mid Cap Bear 3X Shares ,N/A,N/A
NUV, Nuveen Municipal Value Fund  In ,Financial,Closed-End Fund - Debt
ACGL,Arch Capital Group Ltd. ,Financial,Property & Casualty Insurance
SMDD,ProShares UltraPro Short MidCap400 ETF,Commodity Based ETF,
LWAY,Lifeway Foods Inc. ,Consumer Goods,Dairy Products
BYM, Blackrock Municipal Income Qual ,N/A,N/A
PMBC,Pacific Mercantile Bancorp ,Financial,Regional - Pacific Banks
NIM, Nuveen Select Maturities Munici ,Financial,Closed-End Fund - Debt
EUFL,Direxion Daily European Financi,,
QLTA,iShares Aaa - A Rated Corporate Bond ETF,Fixed Income ETF,
LIVN,LivaNova PLC,N/A,N/A
SLRC, Solar Capital Ltd. ,N/A,N/A
TLH,iShares Barclays 10-20 Year Treasury Bond Fund ETF,Fixed Income ETF,
KBWY,PowerShares KBW Premium Yield Equity REIT Portfolio ETF,US Equity ETF,
CALM,Cal-Maine Foods Inc. ,Consumer Goods,Food - Major Diversified
TVIX, VelocityShares Daily 2x VIX Sho ,N/A,N/A
BYLD,iShares Yield Optimized Bond ,N/A,N/A
SPFF,Global X SuperIncome Preferred ETF,Fixed Income ETF,
MFD, Macquarie/First Trust Global Co ,Financial,Closed-End Fund - Equity
KW,Kennedy-Wilson Holdings Inc. Co ,Financial,Property Management
SCHR,Schwab Intermediate-Term U.S. Treasury ETF,Fixed Income ETF,
MIC,Macquarie Infrastructure Compan ,Services,Basic Materials Wholesale
SNR,New Senior Investment Group Inc,N/A,N/A
MHD, Blackrock MuniHoldings Fund  In ,Financial,Closed-End Fund - Debt
FIXD,First Trust TCW Opportunistic F,,
BOND,PIMCO Total Return Exchange-Traded Fund,Fixed Income ETF,
CWAI,CWA Income ETF,,
CNA,CNA Financial Corporation Commo ,Financial,Property & Casualty Insurance
SJW,SJW Corporation Common ,Utilities,Water Utilities
TDJ, Telephone and Data Systems  Inc ,N/A,N/A
KTF, DSW Municiple Income Trust Comm ,N/A,N/A
FBND,Fidelity Total Bond ETF ,,
CCA, MFS California Municipal Fund C ,N/A,N/A
DM,Dolan Company (The) Common Stoc ,Services,Publishing - Periodicals
HDGE,AdvisorShares Active Bear ETF,US Equity ETF,
DCT,DCT Industrial Trust Inc Common ,Financial,REIT - Industrial
MYD, Blackrock MuniYield Fund  Inc.  ,Financial,Closed-End Fund - Debt
AGGE,IQ Enhanced Core Bond U.S. ETF,,
UVXY,ProShares Ultra VIX Short-Term Futures ETF,Commodity Based ETF,
EVJ, Eaton Vance New Jersey Municipa ,Financial,Closed-End Fund - Debt
HIMX, Himax Technologies  Inc. ,Technology,Semiconductor - Specialized
IEI,iShares Barclays 3-7 Year Treasury Bond Fund ETF,Fixed Income ETF,
NAC, Nuveen California Dividend Adva ,Financial,Closed-End Fund - Debt
MHN, Blackrock MuniHoldings New York ,N/A,N/A
TYD, Direxion Daily 10-Yr Treasury B ,N/A,N/A
NUM, Nuveen Michigan Quality Income  ,Financial,Closed-End Fund - Debt
TICC,TICC Capital Corp. ,Financial,Asset Management
JRVR,James River Group Holdings Ltd,N/A,N/A
CTW, Qwest Corporation 7.50% Notes d ,N/A,N/A
IBDN,iShares iBonds Dec 2022 Term Co,,
IBDR,iShares iBonds Dec 2026 Term Co,,
IDSY, I.D. Systems  Inc. ,Technology,Communication Equipment
NXP, Nuveen Select Tax Free Income P ,N/A,N/A
GOVT,iShares Barclays U.S. Treasury Bond ETF,Fixed Income ETF,
CSJ,iShares Barclays 1-3 Year Credit Bond Fund ETF,Fixed Income ETF,
NZF, Nuveen Dividend Advantage Munic ,N/A,N/A
KBWP,PowerShares KBW Property & Casualty Insurance Portfolio ETF,US Equity ETF,
BKCC,BlackRock Kelso Capital Corpora ,Financial,Asset Management
AJXA,Great Ajax Corp. 7.25 Converti,,
LEO, Dreyfus Strategic Municipals  I ,Financial,Closed-End Fund - Debt
PGRE,Paramount Group Inc. Common St,N/A,N/A
FTS,Fortis Inc.,,
SPDN,Direxion Daily S&P 500 Bear 1X,,
XONE,The ExOne Company ,Industrial Goods,Diversified Machinery
TAIL,Cambria Tail Risk ETF,,
MMV, Eaton Vance Massachusetts Munic ,Financial,Closed-End Fund - Debt
MYC, Blackrock MuniYield California  ,Financial,Closed-End Fund - Debt
BOFIL,Schnell Voyager 3 SICAV ,N/A,N/A
CCRN,Cross Country Healthcare Inc. ,Services,Staffing & Outsourcing Services
VFL, Delaware Investments National M ,N/A,N/A
NSSC,NAPCO Security Technologies In ,Services,Security & Protection Services
CIU,iShares Barclays Intermediate Credit Bond Fund ETF,Fixed Income ETF,
