ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
AAON,AAON Inc. ,Industrial Goods,2016-03-01,25.51,0.780937671661377,91.6816,79.0763,1.64744,6.58974027633667
ACW,Accuride Corporation Common Sto ,Consumer Goods,2016-03-01,1.45,0.132771279662848,86.5934,76.1705,0.181015,0.724059045314789
ALTI,Altair Nanotechnologies Inc. ,Basic Materials,2016-03-01,0.1,0.0132232783362269,55.5556,72.8387,0.0200705,0.0802820026874542
APEI,American Public Education Inc. ,Services,2016-03-01,18.81,0.736364305019379,71.1222,71.0263,0.920742,3.6829686164856
ARTX,Arotech Corporation ,Industrial Goods,2016-03-01,2.8,0.0969722867012024,77.5895,80.9336,0.196691,0.786762773990631
ASTE,Astec Industries Inc. ,Industrial Goods,2016-03-01,44.61,1.17935061454773,92.2949,80.9208,2.38013,9.52050304412842
BIG,Big Lots Inc. Common ,Services,2016-03-01,41.71,0.663013100624084,95.7269,72.3044,1.43817,5.75268745422363
BSFT,BroadSoft Inc. ,Technology,2016-03-01,38.35,2.01300805807114,78.7046,74.3983,3.29236,13.1694593429565
BSRR,Sierra Bancorp ,Financial,2016-03-01,19.17,0.283359467983246,84.5835,70.807,0.611682,2.44672799110413
CCOI,Cogent Communications Group In ,Technology,2016-03-01,37.71,0.631510734558105,88.2371,70.1608,1.69813,6.79250335693359
CECO,Career Education Corporation ,Services,2016-03-01,3.26,0.17177426815033,66.3157,71.9263,0.30267,1.21068155765533
CKEC,Carmike Cinemas Inc. ,Services,2016-03-01,25.18,1.00434909760952,64.2006,73.4608,1.33794,5.35176420211792
CKP,Checkpoint Systms Inc. Common  ,Services,2016-03-01,7.89,0.218107938766479,97.657,76.4375,0.497309,1.9892361164093
CMN,Cantel Medical Corp. Common Sto ,Healthcare,2016-03-01,65.74,0.97311544418335,95.5602,73.9694,2.27606,9.10422706604004
CNTF,China TechFaith Wireless Commun ,Technology,2016-03-01,2.96,0.426383018493652,56.4971,93.1869,0.487887,1.95154964923859
DLX,Deluxe Corporation Common ,Services,2016-03-01,59.14,0.726515293121338,94.9209,71.8564,2.01669,8.0667667388916
EBIX,Ebix Inc ,Technology,2016-03-01,41.22,1.62592434883118,89.3291,77.189,2.22077,8.88307762145996
EMC,EMC Corporation Common ,Technology,2016-03-01,26.55,0.259960532188416,95.0381,71.4587,0.723698,2.89479351043701
ERII,Energy Recovery Inc. ,Industrial Goods,2016-03-01,7.66,0.285429209470749,95.5014,72.3659,0.628,2.51199960708618
FARO,FARO Technologies Inc. ,Technology,2016-03-01,31.64,0,76.1315,73.6226,2.46508,9.86032295227051
FDML,Federal-Mogul Corporation ,Consumer Goods,2016-03-01,7.36,0.767812937498093,82.959,77.5395,0.990083,3.96033120155334
FEIC,FEI Company ,Technology,2016-03-01,84.34,1.73525738716125,96.5119,74.7935,4.24188,16.9675350189209
FRD,Friedman Industries Inc. Common ,Basic Materials,2016-03-01,5.57,0.102648332715034,87.6367,74.8929,0.270577,1.0823096036911
FUNC,First United Corporation ,Financial,2016-03-01,10.73,0.241088375449181,86.4324,71.407,0.484263,1.9370539188385
GHM,Graham Corporation Common ,Industrial Goods,2016-03-01,18.63,0.311806321144104,90.4614,74.4157,0.714126,2.85650539398193
GOL,Gol Linhas Aereas Inteligentes  ,Services,2016-03-01,5.75,1.18573367595673,80.8727,95.5996,1.79959,7.19834041595459
GOV,Government Properties Income Tr ,Financial,2016-03-01,15.47,0.368330329656601,88.1206,71.3448,0.567196,2.2687828540802
GSIT,GSI Technology Inc. ,Technology,2016-03-01,3.94,0.119750458747149,66.6389,72.9711,0.14907,0.5962815284729
IRIX,IRIDEX Corporation ,Healthcare,2016-03-01,10.33,0.179852485656738,96.2745,74.8297,0.352415,1.40965938568115
IRS,IRSA Inversiones Y Representaci ,Financial,2016-03-01,13.94,0.654131412506104,93.4838,74.55,1.25865,5.03458023071289
ITG,Investment Technology Group In ,Financial,2016-03-01,19.16,0.282560348510742,86.7343,72.1441,0.700567,2.80226874351501
JCP,J.C. Penney Company Inc. Holdi ,Services,2016-03-01,10.18,0.55646014213562,94.903,78.9626,0.958982,3.8359260559082
JSM,SLM Corporation ,NULL,2016-03-01,17.89,0.544276356697083,97.502,71.4564,1.09729,4.38916540145874
KBH,KB Home Common ,Industrial Goods,2016-03-01,12.61,0.309353113174438,97.1001,70.5774,0.786708,3.1468334197998
LAYN,Layne Christensen Company ,Industrial Goods,2016-03-01,6.78,0.169860243797302,88.5218,73.3225,0.566816,2.26726317405701
LXP,Lexington Realty Trust Common S ,Financial,2016-03-01,8.02,0.159122884273529,96.3827,72.0886,0.35717,1.42867875099182
MGLN,Magellan Health Services Inc. ,Healthcare,2016-03-01,63.77,1.91571092605591,88.1826,72.7684,3.17969,12.7187747955322
MHK,Mohawk Industries Inc. Common  ,Industrial Goods,2016-03-01,184.86,4.3943133354187,94.1409,70.4292,9.41431,37.6572456359863
MSCC,Microsemi Corporation ,Technology,2016-03-01,36.11,0.59374988079071,93.5861,71.0082,1.76459,7.05835914611816
MTZ,MasTec Inc. Common ,Industrial Goods,2016-03-01,17.88,0.830854713916779,77.9584,70.7718,1.22044,4.88175344467163
NIHD,NII Holdings Inc. ,Technology,2016-03-01,5.14,0.25531592965126,83.6908,71.6952,0.485598,1.94239377975464
NPO,Enpro Industries Inc ,Industrial Goods,2016-03-01,53.5,1.83760833740234,92.9492,75.7415,3.88336,15.533447265625
NVMI,Nova Measuring Instruments Ltd. ,Industrial Goods,2016-03-01,11.25,0.191402316093445,97.7049,79.0004,0.626619,2.50647664070129
POWR,PowerSecure International Inc ,Services,2016-03-01,18.61,1.61812329292297,90.9938,80.3124,3.32568,13.3027067184448
PRGN,Paragon Shipping Inc. Class A C ,Services,2016-03-01,1.17,0.209553353488445,14.971,95.4447,0.236677,0.946706652641296
PWR,Quanta Services Inc. Common St ,Industrial Goods,2016-03-01,20.89,0.4680535197258,94.0423,71.2978,0.930045,3.72017955780029
RCMT,RCM Technologies Inc. ,Services,2016-03-01,5.88,0.113351166248322,94.0845,75.4755,0.329921,1.31968510150909
REV,Revlon Inc. New Common ,Consumer Goods,2016-03-01,35.97,1.23938608169556,92.2174,79.5571,2.36381,9.455246925354
