ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
ABR,Arbor Realty Trust Common ,Financial,2016-05-10,7.1,0.0836715549230576,80.5675,71.06,0.1056,0.422401875257492
ALXA,Alexza Pharmaceuticals Inc. ,Healthcare,2016-05-10,0.91,0.0535461939871311,25.8469,76.738,0.084219,0.336875945329666
APEI,American Public Education Inc. ,Services,2016-05-10,26.69,0.628750562667847,79.3672,77.434,1.6721,6.68839502334595
ASEI,American Science and Engineerin ,Services,2016-05-10,31.69,0.534623801708221,24.8675,70.1908,1.02007,4.08028078079224
BDMS,Birner Dental Management Servic ,Services,2016-05-10,11.2,0.223563671112061,88.6122,70.8447,0.644206,2.576824426651
CECE,CECO Environmental Corp. ,Industrial Goods,2016-05-10,7.82,0.241895973682404,44.6685,79.5993,0.371753,1.48701012134552
CHD,Church & Dwight Company Inc. C ,Consumer Goods,2016-05-10,97.93,0.890512943267822,90.9354,74.0358,1.69653,6.78612852096558
CIDM,Cinedigm Digital Cinema Corp ,Services,2016-05-10,1.6,0.25600016862154,45.2976,93.236,0.295551,1.18220317363739
CIM,Chimera Investment Corporation  ,Financial,2016-05-10,14.9,0.13214522600174,97.9195,78.9129,0.358366,1.43346238136292
CLCT,Collectors Universe Inc. ,Services,2016-05-10,19.63,0.438175916671753,71.5198,76.4384,0.904389,3.61755514144897
CVO,Cenveo Inc ,Services,2016-05-10,0.68,0.0234616920351982,67.0002,77.4858,0.0920857,0.368342787027359
DCT,DCT Industrial Trust Inc Common ,Financial,2016-05-10,42.96,0.43693733215332,92.5818,73.402,1.0086,4.03438758850098
DENN,Denny's Corporation ,Services,2016-05-10,10.93,0.155623853206635,86.5521,71.1784,0.30706,1.22823870182037
DLR,Digital Realty Trust Inc. Comm ,Financial,2016-05-10,93.63,0.801704883575439,94.7349,72.7794,2.16233,8.64931964874268
DNB,Dun & Bradstreet Corporation (T ,Technology,2016-05-10,119.56,1.27759218215942,70.3142,80.6074,4.26297,17.0518646240234
DW,Drew Industries Incorporated Co ,Consumer Goods,2016-05-10,71.77,1.57398557662964,66.5843,78.3915,2.25933,9.03731727600098
EFX,Equifax Inc. Common ,Financial,2016-05-10,124.59,0.594286918640137,71.5359,75.4714,3.02883,12.1153078079224
ENZ,Enzo Biochem Inc. Common ,Healthcare,2016-05-10,5.88,0.193219929933548,85.3657,72.7278,0.34608,1.3843195438385
EPR,Entertainment Properties Trust  ,Financial,2016-05-10,71.5,0.841544151306152,97.0956,76.5358,2.02902,8.11608219146729
