ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
ABIO,ARCA biopharma Inc. ,Healthcare,2015-11-25,5.94,0.158100545406342,61.4515,70.8938,0.273905,1.09562110900879
AEZS,AEterna Zentaris Inc. ,Healthcare,2015-11-25,11.43,2.22375798225403,73.8696,93.054,3.29296,13.1718578338623
ANF,Abercrombie & Fitch Company Com ,Services,2015-11-25,26.72,1.29106152057648,85.9586,71.8903,2.09379,8.37514209747314
ATE,Advantest Corporation (Kabushik ,Technology,2015-11-25,9.3,0.141768991947174,94.0587,71.2361,0.455166,1.82066428661346
ATRI,ATRION Corporation ,Healthcare,2015-11-25,405.8,3.22322845458984,73.9731,71.5844,12.368,49.471809387207
AUBN,Auburn National Bancorporation ,Financial,2015-11-25,28.36,,61.7159,71.7455,0.400323,1.60129368305206
AXTI,AXT Inc ,Technology,2015-11-25,2.45,0.0270601361989975,80.8364,71.3621,0.0776291,0.310516387224197
BECN,Beacon Roofing Supply Inc. ,Services,2015-11-25,42.8,1.08670020103455,85.4183,78.3102,2.11391,8.45564365386963
BZ,Boise Inc. ,Consumer Goods,2015-11-25,0.08,,100,86.5033,0.00348927,0.0139570711180568
CATM,Cardtronics Inc. ,Services,2015-11-25,38.68,0.659560441970825,95.0716,77.0984,1.33576,5.34304141998291
CPRT,Copart Inc. ,Services,2015-11-25,39.58,0.673603892326355,83.9826,79.2055,1.23102,4.924072265625
CPSI,Computer Programs and Systems  ,Technology,2015-11-25,50.06,2.05677741765976,59.1299,76.7062,3.11301,12.4520473480225
CTO,Consolidated-Tomoka Land Co. Co ,Financial,2015-11-25,57.88,0.760538339614868,78.9428,76.391,2.12949,8.5179615020752
CUB,Cubic Corporation Common ,Technology,2015-11-25,48.28,0.863892912864685,75.7075,75.4978,1.3722,5.48879861831665
DHIL,Diamond Hill Investment Group  ,Financial,2015-11-25,213.62,3.05697298049927,93.5505,73.3863,5.00099,20.003963470459
DLTR,Dollar Tree Inc. ,Services,2015-11-25,74.93,2.01661920547485,91.2882,71.1777,3.38236,13.52942943573
EDMC,Education Management Corporatio ,Services,2015-11-25,0.19,0.0175177045166492,88.6325,75.8771,0.0451164,0.180465519428253
ESL,Esterline Technologies Corporat ,Industrial Goods,2015-11-25,94.85,3.06876516342163,96.6423,84.0413,6.13751,24.5500431060791
FRED,Fred's Inc. ,Services,2015-11-25,16.94,0.583304047584534,82.3587,73.2015,0.951079,3.80431699752808
GENE,Genetic Technologies Ltd ,NULL,2015-11-25,3.7,0.221351534128189,51.5365,72.2549,0.537696,2.15078282356262
GPX,GP Strategies Corporation Commo ,Services,2015-11-25,27.91,0.312694668769836,86.7383,71.9329,0.813311,3.25324559211731
INOD,Innodata Inc. ,Technology,2015-11-25,2.69,0.0639985203742981,90.1307,72.6886,0.132843,0.531373620033264
IRC,Inland Real Estate Corporation  ,Financial,2015-11-25,9.58,0.139477014541626,98.5124,70.6645,0.304744,1.21897709369659
MNI,McClatchy Company (The) Common  ,Services,2015-11-25,1.6,0.0354429110884666,56.6919,70.6557,0.0614458,0.245783269405365
MOC,Command Security Corporation Co ,Services,2015-11-25,2.3,0.0697698295116425,66.42,71.5663,0.14445,0.577801585197449
MSBF,MSB Financial Corp. ,Financial,2015-11-25,11.86,0.0298496261239052,96.4912,72.0882,0.0842413,0.33696523308754
