ticker,name,sector,industry
AIG,American International Group I ,Financial,Property & Casualty Insurance
C,Citigroup Inc. Common ,Financial,Money Center Banks
PSX, Phillips 66 Common ,Basic Materials,Oil & Gas Refining & Marketing
MYL,Mylan Inc. ,Healthcare,Drugs - Generic
SJM,J.M. Smucker Company (The) New  ,Consumer Goods,Processed & Packaged Goods
ENDP,Endo Health Solutions Inc. ,Healthcare,Drug Manufacturers - Other
FDX,FedEx Corporation Common ,Services,Air Delivery & Freight Services
UA,Under Armour Inc. Class A Comm ,Consumer Goods,Textile - Apparel Clothing
XRX,Xerox Corporation Common ,Consumer Goods,Business Equipment
HBAN, Huntington Bancshares Incorpora ,Financial,Regional - Midwest Banks
LYB,LyondellBasell Industries NV Or ,Basic Materials,Specialty Chemicals
NTAP,NetApp Inc. ,Technology,Data Storage Devices
AUSE,WisdomTree Australia Dividend Fund ETF,Global Equity ETF,
BNS,Bank Nova Scotia Halifax Pfd 3  ,Financial,Money Center Banks
CVE,Cenovus Energy Inc Common ,Basic Materials,Oil & Gas Drilling & Exploration
DRV, Drexion Daily Real Estate Bear  ,N/A,N/A
EELV,PowerShares S&P Emerging Markets Low Vol,Global Equity ETF,
ETP,Energy Transfer Partners L.P.  ,Basic Materials,Oil & Gas Pipelines
FBZ,First Trust Brazil AlphaDEX ETF,Global Equity ETF,
FNSR,Finisar Corporation ,Technology,Networking & Communication Devices
HBK, Hamilton Bancorp  Inc. ,N/A,N/A
IWX,iShares Russell Top 200 Value Index Fund ETF,US Equity ETF,
LD, iPath DJ-UBS Lead Subindex Tota ,N/A,N/A
MBT,Mobile TeleSystems Common ,Technology,Wireless Communications
MTSC,MTS Systems Corporation ,Technology,Scientific & Technical Instruments
NGL, NGL ENERGY PARTNERS LP Common U ,Basic Materials,Oil & Gas Refining & Marketing
OMN,OMNOVA Solutions Inc. Common St ,Basic Materials,Specialty Chemicals
PCO, Pendrell Corporation ,Technology,Wireless Communications
RBL,SPDR S&P Russia ETF,Global Equity ETF,
RSXJ,Market Vectors Russia Small-Cap ETF,Global Equity ETF,
SDEM,Global X SuperDividend Emerging,,
SWIR,Sierra Wireless Inc. ,NULL,NULL
TCBIL, Texas Capital Bancshares  Inc. ,N/A,N/A
TWIN,Twin Disc Incorporated ,Industrial Goods,Diversified Machinery
WRB,W.R. Berkley Corporation Common ,Financial,Property & Casualty Insurance
CIA,Citizens Inc. Class A Common S ,Financial,Life Insurance
RECN,Resources Connection Inc. ,Services,Management Services
AMZA,InfraCap MLP ETF ,,
AXJL,WisdomTree Asia Pacific ex-Japan Fund ETF,Global Equity ETF,
BOTJ, Bank of the James Financial Gro ,Financial,Regional - Mid-Atlantic Banks
CHEP,QuantShares U.S. Market Neutral Value Fund ETF,US Equity ETF,
DBBR,db X-trackers MSCI Brazil Hedged Eq ETF ,N/A,N/A
DTUS, iPath US Treasury 2 Yr Bear ETN ,N/A,N/A
ELP,Companhia Paranaense de Energia ,Utilities,Electric Utilities
EVBN,Evans Bancorp Inc. Common Stoc ,Financial,Regional - Northeast Banks
FDL,First Trust Morningstar ETF,US Equity ETF,
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX ETF,Global Equity ETF,
HUBG, Hub Group  Inc. ,Services,Air Delivery & Freight Services
