ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
AAU,Almaden Minerals Ltd. Ordinary ,Basic Materials,2016-04-12,1.21,0.108151063323021,81.2789,82.8744,0.172912,0.69164776802063
ABX,Barrick Gold Corporation Common ,Basic Materials,2016-04-12,16.35,0.497678518295288,83.6081,72.5293,0.912533,3.65013313293457
AEHR,Aehr Test Systems ,Technology,2016-04-12,1.62,0.0863149762153625,83.5771,74.9494,0.169423,0.677692234516144
AEM,Agnico-Eagle Mines Limited Comm ,Basic Materials,2016-04-12,41.08,0.875876188278198,82.4073,71.1972,1.85013,7.40053367614746
AFOP,Alliance Fiber Optic Products  ,Technology,2016-04-12,18.5,0.775717496871948,93.2212,79.2051,1.65525,6.62098360061646
AMCF,Andatee China Marine Fuel Servi ,Basic Materials,2016-04-12,0.06,0.00274656154215336,72.2222,71.0635,0.00959232,0.0383692607283592
AP,Ampco-Pittsburgh Corporation Co ,Industrial Goods,2016-04-12,16.73,0.378283739089966,94.6277,83.3271,1.20583,4.82331705093384
ARTX,Arotech Corporation ,Industrial Goods,2016-04-12,2.96,0.0864376872777939,79.5876,71.3439,0.157045,0.628180742263794
ASA,ASA  Gold and Precious Metals L ,Financial,2016-04-12,12.6,0.471789836883545,89.7448,78.5233,0.782128,3.12851190567017
AU,AngloGold Ashanti Ltd. Common S ,Basic Materials,2016-04-12,15.79,0.366422176361084,91.4663,71.3557,0.835999,3.34399724006653
AUMN,Golden Minerals Co. Common Stoc ,Basic Materials,2016-04-12,0.78,0.0739207789301872,69.1123,82.0085,0.0983487,0.3933946788311
AUY,Yamana Gold Inc. Ordinary Shar ,Basic Materials,2016-04-12,4.12,0.207117944955826,90.7207,79.5339,0.321407,1.28562796115875
BAP,Credicorp Ltd. Common ,Financial,2016-04-12,144.65,3.50368690490723,44.4082,72.1237,5.82506,23.3002338409424
CASM,CAS Medical Systems Inc. ,Healthcare,2016-04-12,1.99,0.0793951898813248,90.3942,74.4553,0.164051,0.656202435493469
CHK,Chesapeake Energy Corporation C ,Basic Materials,2016-04-12,6.05,0.437528282403946,33.2784,73.049,0.736354,2.94541573524475
CLF,Cliffs Natural Resources Inc Co ,Basic Materials,2016-04-12,3.98,0.197513818740845,77.2663,72.1015,0.376512,1.50604951381683
CP,Canadian Pacific Railway Limite ,Services,2016-04-12,144.17,2.5096173286438,73.319,70.4759,4.81547,19.261869430542
CRMD,CorMedix Inc Common ,Healthcare,2016-04-12,3.73,0.091157078742981,77.078,74.4853,0.442245,1.76897919178009
DMLP,Dorchester Minerals L.P. ,Financial,2016-04-12,13.07,0.377945899963379,70.8031,70.6699,0.691711,2.7668445110321
DNN,Denison Mines Corp Ordinary Sha ,Basic Materials,2016-04-12,0.64,0.016165841370821,74.3827,73.9394,0.0440413,0.176165267825127
