ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
AIXG,Aixtron SE ,NULL,2015-11-19,7.91,0.158445000648499,84.9845,72.0244,0.592526,2.37010335922241
ARG,Airgas Inc. Common ,Services,2015-11-19,138.75,8.28098678588867,72.8908,91.4462,9.86806,39.4722213745117
BAK,Braskem SA ADR ,Basic Materials,2015-11-19,14.05,0.31467068195343,86.2269,81.466,1.12899,4.51594829559326
CALI,China Auto Logistics Inc. ,Services,2015-11-19,1.25,0.0632447153329849,70.6548,77.1886,0.142946,0.571784198284149
CASM,CAS Medical Systems Inc. ,Healthcare,2015-11-19,1.515,0.0555626414716244,71.4463,77.9752,0.0716316,0.286526411771774
CQB,Chiquita Brands International  ,Consumer Goods,2015-11-19,0.875,0.0388308875262737,95.7265,88.9014,0.0516081,0.206432268023491
CRVL,CorVel Corp. ,Financial,2015-11-19,37.83,0.491020679473877,86.9846,74.7603,1.50247,6.00989866256714
CWST,Casella Waste Systems Inc. ,Industrial Goods,2015-11-19,7.17,0.184139788150787,91.2493,71.1024,0.339918,1.35967099666595
EFUT,eFuture Information Technology  ,Technology,2015-11-19,6.78,0.41730785369873,85.8618,91.2963,0.639136,2.55654573440552
FLIC,The First of Long Island Corpor ,Financial,2015-11-19,30.64,0.260680794715881,83.8841,70.804,1.06139,4.24556016921997
MCBC,Macatawa Bank Corporation ,Financial,2015-11-19,5.55,0.0342317223548889,90.4421,75.3134,0.111264,0.445056945085526
NLST,Netlist Inc. ,Technology,2015-11-19,0.85,0.0675356984138489,58.1667,73.6627,0.0974551,0.389820486307144
NSC,Norfolk Southern Corporation Co ,Services,2015-11-19,96.85,1.86857032775879,85.5339,79.8132,5.4099,21.6395931243896
NUAN,Nuance Communications Inc. ,Technology,2015-11-19,20.2,0.711214184761047,52.3466,75.3474,0.936178,3.74471116065979
OSIS,OSI Systems Inc. ,Technology,2015-11-19,93.92,2.09112286567688,59.1583,75.7547,3.16081,12.6432218551636
PACB,Pacific Biosciences of Californ ,Healthcare,2015-11-19,10,0.4268399477005,83.4671,79.011,0.70478,2.81911826133728
PLAB,Photronics Inc. ,Technology,2015-11-19,10.57,0.0707936882972717,79.3298,71.2892,0.323402,1.2936087846756
PSMT,PriceSmart Inc. ,Services,2015-11-19,96.7,1.37073755264282,93.8256,74.7065,4.36032,17.4412994384766
SMS,Sims Metal Management Ltd Spons ,Services,2015-11-19,1.15,,32.8373,70.7157,0.445397,1.78158867359161
SPP,Sappi Limited Common ,Consumer Goods,2015-11-19,12.77,0.748805403709412,61.3125,77.5992,1.03884,4.1553692817688
STRL,Sterling Construction Company I ,Industrial Goods,2015-11-19,5.25,0.114743083715439,78.4357,78.3663,0.406602,1.62640964984894
VII,Vicon Industries Inc Common S ,Technology,2015-11-19,2.32,0.0759102404117584,81.0438,80.0434,0.223112,0.892447054386139
VSBN,VSB Bancorp Inc. (NY) ,Financial,2015-11-19,14,0.353953748941422,95.4955,99.1145,0.465816,1.86326539516449
WLFC,Willis Lease Finance Corporatio ,Services,2015-11-19,17.26,0.320283740758896,65.582,71.0943,0.588062,2.35224914550781
BOS, PowerShares DB Base Metals Shor ,N/A,2015-11-19,30.08,0.275936603546143,70.0174,84.5052,1.00295,4.01181983947754
GJT, Synthetic Fixed-Income Securiti ,N/A,2015-11-19,18.13,0.0620928034186363,98.1752,71.7821,0.0864734,0.345893442630768
HWBK, Hawthorn Bancshares  Inc. ,Financial,2015-11-19,14.95,0.229617863893509,88.6399,78.7153,0.348607,1.39442980289459
MITK, Mitek Systems  Inc. ,Technology,2015-11-19,5.27,0.233214318752289,80.5148,80.3214,0.618642,2.47456812858582
SVT, Servotronics  Inc. Common ,Industrial Goods,2015-11-19,8.37,0.245099902153015,89.6987,77.0296,0.495734,1.98293542861938
COPX,Global X Copper Miners ETF,Global Equity ETF,2015-11-19,13.07,2.00842380523682,36.9634,90.3866,2.40285,9.61140823364258
GLDX,Global X Gold Explorers ETF,Global Equity ETF,2015-11-19,18.23,2.12020647525787,40.9557,88.6133,2.50862,10.034462928772
LIT,Global X Lithium ETF,Global Equity ETF,2015-11-19,20.62,2.43360543251038,46.3509,94.8573,2.97127,11.8850898742676
SIL,Global X Silver Miners ETF,Global Equity ETF,2015-11-19,19.52,3.10687613487244,39.4763,92.7979,3.68529,14.7411527633667
URA,Global X Uranium ETF,Global Equity ETF,2015-11-19,13.79,1.58746075630188,34.6878,90.8684,1.89126,7.5650520324707
UBR,ProShares Ultra MSCI Brazil ETF,Commodity Based ETF,2015-11-19,37.22,5.70488214492798,81.1283,91.1011,8.17595,32.7037887573242
OLED,Universal Display Corp. ,Technology,2015-11-19,48.18,1.66581106185913,85.8251,78.5661,3.79756,15.1902437210083
OHRP,Ohr Pharmaceutical Inc. ,Healthcare,2015-11-19,3.75,0.0948482006788254,64.3441,71.5355,0.227006,0.908024728298187
KBIO,KaloBios Pharmaceuticals Inc. ,Healthcare,2015-11-19,10.4,1.8157744705677,56.0684,90.9796,1.93511,7.74043703079224
HART,Harvard Apparatus Regenerative Technology Inc. ,N/A,2015-11-19,1.67,0.181776463985443,70.415,79.3689,0.367779,1.47111415863037
CART,Carolina Trust Bank ,Financial,2015-11-19,6.18,0.0911717712879181,89.7619,71.7889,0.144745,0.578978002071381
AWX,Avalon Holdings Corp. ,Industrial Goods,2015-11-19,2.32,0.108271822333336,56.8349,74.9944,0.131206,0.524822890758514
AIB,Apollo Investment Corporation 6 ,N/A,2015-11-19,25.93,0.0580143630504608,73.425,72.2549,0.226542,0.906168878078461
HOLD,AdvisorShares Sage Core Reserves ETF ,N/A,2015-11-19,99.32,0.0256873543839902,61.1118,72.4706,0.0383149,0.153259545564651
PBHC,Pathfinder Bancorp Inc. ,Financial,2015-11-19,12.65,0.261358678340912,98.9792,81.6,0.468825,1.87529909610748
PIH,1347 Property Insurance Holdings Inc. ,Financial,2015-11-19,7.73,0.171307772397995,92.5437,73.2826,0.237629,0.950516402721405
TPVG,TriplePoint Venture Growth BDC Corp ,N/A,2015-11-19,11.93,0.207969352602959,71.7476,72.9365,0.283696,1.1347850561142
TYNS,Direxion Daily 7-10 Yr Treasury Bear 1X ,N/A,2015-11-19,29.81,0.0834810715168715,100,79.493,0.110227,0.44090747833252
CDNA,CareDx Inc.,Services,2015-11-19,6.46,0.47811995446682,86.7554,77.3463,0.554314,2.21725606918335
ENFC,Entegra Financial Corp.,Financial,2015-11-19,18.36,0.159648925065994,83.8066,73.2519,0.317451,1.26980364322662
