ticker,name,sector,industry
BDX,Becton Dickinson and Company C ,Healthcare,Medical Instruments & Supplies
COH,Coach Inc. Common ,Consumer Goods,Textile - Apparel Footwear & Accessories
HSIC, Henry Schein  Inc. ,Services,Medical Equipment Wholesale
MLM,Martin Marietta Materials Inc. ,Industrial Goods,General Building Materials
COTY,Coty Inc. ,Consumer Goods,Personal Products
NWL,Newell Rubbermaid Inc. Common S ,Consumer Goods,Housewares & Accessories
ULTA,Ulta Salon Cosmetics & Fragran ,Services,Personal Services
CUBS,Customers Bancorp Inc 6.375% S,N/A,N/A
OXLC, Oxford Lane Capital Corp. ,N/A,N/A
SLMBP,SLM Corporation ,N/A,N/A
KEM,Kemet Corporation New Common St ,Technology,Diversified Electronics
GKOS,Glaukos Corporation,Healthcare,Medical Instruments & Supplies
TVIZ, VelocityShares Daily 2x VIX Med ,N/A,N/A
ULTI,The Ultimate Software Group In ,Technology,Internet Software & Services
FTR,Frontier Communications Corpora ,Technology,Telecom Services - Domestic
TUZ,PIMCO 1-3 Year U.S. Treasury Index Fund ETF,Fixed Income ETF,
VDSI,VASCO Data Security Internation ,Technology,Security Software & Services
RP,RealPage Inc. ,Technology,Application Software
PMD,Psychemedics Corporation ,Healthcare,Medical Laboratories & Research
ATHN,athenahealth Inc. ,Services,Business Services
CUBN,Commerce Union Bancshares  Inc.,Financial,Regional - Southeast Banks
RYAAY,Ryanair Holdings plc ,NULL,NULL
JHX,James Hardie Industries SE NV A ,Industrial Goods,Cement
ORBC,ORBCOMM Inc. ,Technology,Diversified Communication Services
XON,Intrexon Corporation ,Healthcare,Biotechnology
GWGH,GWG Holdings Inc,N/A,N/A
GEO,Geo Group Inc (The) Common Stoc ,Services,Security & Protection Services
MASI,Masimo Corporation ,Healthcare,Medical Appliances & Equipment
THGA,The Hanover Insurance Group Inc. ,N/A,N/A
BKD,Brookdale Senior Living Inc. Co ,Healthcare,Long-Term Care Facilities
SMCI,Super Micro Computer Inc. ,Technology,Networking & Communication Devices
GMED, Globus Medical  Inc. Class A Co ,Healthcare,Medical Appliances & Equipment
PFH, Cabco Tr Jcp 7.625 Common ,N/A,N/A
CCE,Coca-Cola Enterprises Inc. Com ,Consumer Goods,Beverages - Soft Drinks
HSKA, Heska Corporation ,Healthcare,Biotechnology
FARM,Farmer Brothers Company ,Consumer Goods,Processed & Packaged Goods
CXW,Corrections Corporation of Amer ,Services,Management Services
INSY,INSYS Therapeutics Inc. ,Healthcare,Biotechnology
OPOF,Old Point Financial Corporation ,Financial,Regional - Mid-Atlantic Banks
CHSCM,CHS Inc,N/A,N/A
LULU,lululemon athletica inc. ,Consumer Goods,Textile - Apparel Clothing
PGF,PowerShares Financial Preferred ETF,Fixed Income ETF,
VEEV,Veeva Systems Inc. ,Technology,Healthcare Information Services
IRBT,iRobot Corporation ,Consumer Goods,Appliances
CLF,Cliffs Natural Resources Inc Co ,Basic Materials,Steel & Iron
FN,Fabrinet Ordinary Shares ,Consumer Goods,Electronic Equipment
VGR,Vector Group Ltd. Common ,Consumer Goods,Cigarettes
EMAG,Market Vectors Emerg Mkt Aggt Bd ETF ,N/A,N/A
TNET,TriNet Group Inc. ,Services,Business Services
UMH,UMH Properties Inc. Common Sto ,Financial,REIT - Diversified
QQQX, NASDAQ Premium Income and Growt ,N/A,N/A
MVF, Blackrock MuniVest Fund  Inc. C ,Financial,Closed-End Fund - Debt
HA, Hawaiian Holdings  Inc. ,Services,Regional Airlines
CAJ,Canon Inc. American Depositary ,Consumer Goods,Photographic Equipment & Supplies
CARA,Cara Therapeutics Inc. ,Healthcare,Biotechnology
KAP, KCAP Financial  Inc. 7.375% Sen ,N/A,N/A
