ticker,name,sector,industry
DUK,Duke Energy Corporation (Holdin ,Utilities,Electric Utilities
ETR,Entergy Corporation Common Stoc ,Utilities,Electric Utilities
CMS,CMS Energy Corporation Common S ,Utilities,Electric Utilities
SIJ,ProShares UltraShort Industrials ETF,Commodity Based ETF,
OILD,ProShares UltraPro 3x Short Cru,,
HDGE,AdvisorShares Active Bear ETF,US Equity ETF,
TAIL,Cambria Tail Risk ETF,,
ULST,SPDR SSgA Ultra Short Term Bond ETF ,N/A,N/A
DIT,AMCON Distributing Company Comm ,Services,Food Wholesale
BSCQ,GuggenheimBulletShares2026Corpo,,
MBB,iShares Barclays MBS Fixed-Rate Bond ETF,Fixed Income ETF,
EURN,Euronav NV Ordinary Shares,N/A,N/A
SSG,ProShares UltraShort Semiconductors ETF,Commodity Based ETF,
IEF,iShares Barclays 7-10 Year Treasury Bond Fund ETF,Fixed Income ETF,
VGIT,Vanguard Intermediate-Term Government Bond ETF,Fixed Income ETF,
AXTA,Axalta Coating Systems Ltd. Com,Basic Materials,Specialty Chemicals
PW,Power REIT (MD) Common ,Financial,REIT - Diversified
ZYNE,Zynerba Pharmaceuticals,N/A,N/A
MHLA,Maiden Holdings  Ltd. 6.625% No ,N/A,N/A
HTD, John Hancock Tax Advantaged Div ,Financial,Closed-End Fund - Equity
IBDQ,iShares iBonds Dec 2025 Corpora,,
VGLT,Vanguard Long-Term Government Bond ETF,Fixed Income ETF,
TMF, Direxion Daily 20-Yr Treasury B ,N/A,N/A
SCHP,Schwab U.S. TIPS ETF,Fixed Income ETF,
EWV,ProShares UltraShort MSCI Japan ETF,Commodity Based ETF,
YTRA,Yatra Online  Inc. - Ordinary S,,
TECS, Direxion Technology Bear 3X Sha ,N/A,N/A
MBSD,FlexShares Disciplined Duration ,,
HTGX,Hercules Technology Growth Capi,N/A,N/A
TOTL,SPDR DoubleLine Total Return Ta,,
SRAX,Social Reality  Inc.,,
SNHNI,Senior Housing Properties Trust,N/A,N/A
TLH,iShares Barclays 10-20 Year Treasury Bond Fund ETF,Fixed Income ETF,
AGA, DB Agriculture Short ETN DB Agr ,N/A,N/A
VMBS,Vanguard Mortgage-Backed Securities ETF,Fixed Income ETF,
ITE,SPDR Barclays Capital Intermediate Term Treasury ETF,Fixed Income ETF,
ASCMA,Ascent Capital Group Inc. ,Services,Security & Protection Services
BND,Vanguard Total Bond Market ETF,Fixed Income ETF,
AGG,iShares Barclays Aggregate ETF,Fixed Income ETF,
AWF, Alliancebernstein Global High I ,Financial,Closed-End Fund - Debt
UBT,ProShares Ultra 20+ Year Treasury ETF,Commodity Based ETF,
FT, Franklin Universal Trust Common ,N/A,N/A
BOND,PIMCO Total Return Exchange-Traded Fund,Fixed Income ETF,
RUSS, Direxion Daily Russia Bear 3x S ,N/A,N/A
DTO, PowerShares DB Crude Oil Double ,N/A,N/A
MIDZ, Direxion Mid Cap Bear 3X Shares ,N/A,N/A
CMBS,iShares Barclays CMBS Bond ETF,Fixed Income ETF,
HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc. ,Financial,REIT - Diversified
REW,ProShares UltraShort Technology ETF,Commodity Based ETF,
CRVS,Corvus Pharmaceuticals  Inc.,N/A,N/A
SCHR,Schwab Intermediate-Term U.S. Treasury ETF,Fixed Income ETF,
SOXS, Direxion Daily Semiconductor Be ,N/A,N/A
BSCM,Guggenheim BulletShares 2022 Corp Bd ETF ,N/A,N/A
MHH,Mastech Holdings Inc Common St ,Services,Management Services
SCHZ,Schwab U.S. Aggregate Bond ETF,Fixed Income ETF,
BIV,Vanguard Intermediate-Term Bond ETF,Fixed Income ETF,
GEO,Geo Group Inc (The) Common Stoc ,Services,Security & Protection Services
IUSB,iShares Core Total USD Bond Mar ,,
IMTB,iShares Core 5-10 Year USD Bond,,
TAL,TAL International Group Inc. C ,Services,Rental & Leasing Services
WBII,WBI Tactical Income Shares ,,
BSCO,Guggenheim BulletShares 2024 Co ,,
CBND,SPDR Barclays Capital Issuer Scored Corporate Bond ETF,Fixed Income ETF,
DWT,VelocityShares 3x Inverse Crude,,
WTID,UBS ETRACS - ProShares Daily 3x,,
MZZ,ProShares UltraShort MidCap400 ETF,Commodity Based ETF,
AMRK,A-Mark Precious Metals Inc. ,Financial,Investment Brokerage - National
DBL, DoubleLine Opportunistic Credit ,N/A,N/A
CSU,Capital Senior Living Corporati ,Healthcare,Long-Term Care Facilities
UST,ProShares Ultra 7-10 Year Treasury ETF,Commodity Based ETF,
FARM,Farmer Brothers Company ,Consumer Goods,Processed & Packaged Goods
IBDD,iSharesBond Mar 2023 Corporate Term ,N/A,N/A
AGGE,IQ Enhanced Core Bond U.S. ETF,,
IEI,iShares Barclays 3-7 Year Treasury Bond Fund ETF,Fixed Income ETF,
USLM,United States Lime & Minerals  ,Industrial Goods,General Building Materials
TDTF,FlexShares iBoxx 5-Year Target Duration TIPS Index Fund ETF,Fixed Income ETF,
GOVT,iShares Barclays U.S. Treasury Bond ETF,Fixed Income ETF,
VBND,Vident Core U.S. Bond Fund ,,
APOG,Apogee Enterprises Inc. ,Industrial Goods,General Building Materials
NYV, Nuveen New York Municipal Value ,N/A,N/A
EBAYL,eBay Inc. ,N/A,N/A
