ticker,name,sector,industry
WHR,Whirlpool Corporation Common St ,Consumer Goods,Appliances
MU,Micron Technology Inc. ,Technology,Semiconductor- Memory Chips
UA,Under Armour Inc. Class A Comm ,Consumer Goods,Textile - Apparel Clothing
JCI,Johnson Controls Inc. Common S ,Consumer Goods,Auto Parts
ADI,Analog Devices Inc. ,Technology,Semiconductor - Integrated Circuits
KMB,Kimberly-Clark Corporation Comm ,Consumer Goods,Personal Products
CMO,Capstead Mortgage Corporation C ,Financial,REIT - Diversified
BLX,Banco Latinoamericano de Comerc ,Financial,Foreign Money Center Banks
DPK, Direxion Developed Markets Bear ,N/A,N/A
PGNX,Progenics Pharmaceuticals Inc. ,Healthcare,Biotechnology
HSII, Heidrick & Struggles Internatio ,Services,Staffing & Outsourcing Services
WSBC,WesBanco Inc. ,Financial,Regional - Mid-Atlantic Banks
DGAS,Delta Natural Gas Company Inc. ,Utilities,Gas Utilities
UMBF,UMB Financial Corporation ,Financial,Regional - Southwest  Banks
BOCH,Bank of Commerce Holdings (CA) ,Financial,Regional - Pacific Banks
TPC,Tutor Perini Corporation Common ,Industrial Goods,Heavy Construction
IOSP,Innospec Inc. ,Basic Materials,Specialty Chemicals
LWAY,Lifeway Foods Inc. ,Consumer Goods,Dairy Products
ALGT,Allegiant Travel Company ,Services,Regional Airlines
KPTI,Karyopharm Therapeutics Inc. ,Healthcare,Drug Manufacturers - Major
FBIZ, First Business Financial Servic ,Financial,Regional - Midwest Banks
EFZ,ProShares Short MSCI EAFE ETF,Commodity Based ETF,
UNL, United States 12 Month Natural  ,N/A,N/A
CEA,China Eastern Airlines Corporat ,Services,Major Airlines
FIX,Comfort Systems USA Inc. Commo ,Industrial Goods,General Contractors
VPG,Vishay Precision Group Inc. Co ,Technology,Scientific & Technical Instruments
RUTH,Ruth's Hospitality Group Inc. ,Services,Restaurants
ETM,Entercom Communications Corpora ,Services,Broadcasting - Radio
SONS,Sonus Networks Inc. ,Technology,Communication Equipment
SEF,ProShares Short Financials ETF,Commodity Based ETF,
SCVL,Shoe Carnival Inc. ,Services,Apparel Stores
SYBT,S.Y. Bancorp Inc. ,Financial,Regional - Southeast Banks
RNG,RingCentral Inc. ,Technology,Application Software
TUP,Tupperware Brands Corporation C ,Consumer Goods,Packaging & Containers
DIVA,QuantShares Hedged Dividend Inc,,
WYDE,ProShares CDS Short North Ameri ,,
USAG,United States Agriculture Index ,N/A,N/A
HDSN, Hudson Technologies  Inc. ,Services,Industrial Equipment Wholesale
VUZI,VUZIX CORP CMN STK,Consumer Goods,Electronic Equipment
EGOV,NIC Inc. ,Technology,Application Software
WNC,Wabash National Corporation Com ,Consumer Goods,Trucks & Other Vehicles
SNP,China Petroleum & Chemical Corp ,Basic Materials,Major Integrated Oil & Gas
HNI, HNI Corp Common ,Consumer Goods,Business Equipment
SHLD,Sears Holdings Corporation ,Services,Department Stores
STK, Columbia Seligman Premium Techn ,N/A,N/A
SORL,SORL Auto Parts Inc. ,Consumer Goods,Auto Manufacturers - Major
PLOW,Douglas Dynamics Inc. Common S ,Consumer Goods,Auto Parts
AFAM,Almost Family Inc ,Healthcare,Home Health Care
VLRS,Controladora Vuela Compa ,Services,Major Airlines
CHT,Chunghwa Telecom Co Ltd America ,Technology,Telecom Services - Domestic
EPV,ProShares UltraShort MSCI Europe ETF,Commodity Based ETF,
ESCA,Escalade Incorporated ,Consumer Goods,Sporting Goods
ZNH,China Southern Airlines Company ,Services,Major Airlines
AE,Adams Resources & Energy Inc.  ,Basic Materials,Oil & Gas Refining & Marketing
TEN,Tenneco Inc. Common ,Consumer Goods,Auto Parts
LNDC,Landec Corporation ,Basic Materials,Chemicals - Major Diversified
MCS,Marcus Corporation (The) Common ,Services,Resorts & Casinos
SKF,ProShares UltraShort Financials ETF,Commodity Based ETF,
ESND,Essendant Inc.,Consumer Goods,Business Equipment
SC,Santander Consumer USA Holdings Inc. ,Financial,Mortgage Investment
EFSC,Enterprise Financial Services C ,Financial,Regional - Southwest  Banks
TAPR,Barclays PLC ,,
