ticker,name,sector,industry
WYNN,Wynn Resorts Limited ,Services,Resorts & Casinos
CMI,Cummins Inc. Common ,Industrial Goods,Diversified Machinery
LEXEA,Liberty Expedia Holdings  Inc.,,
MYGN,Myriad Genetics Inc. ,Services,Research Services
MSM,MSC Industrial Direct Company  ,Services,Industrial Equipment Wholesale
NKX, Nuveen California AMT-Free Muni ,N/A,N/A
DEZU,iShares Adaptive Currency Hedge,,
MLP,Maui Land & Pineapple Company  ,Financial,Real Estate Development
ITI,Iteris Inc. Common ,Technology,Communication Equipment
BELFA,Bel Fuse Inc. ,NULL,NULL
OCUL,Ocular Therapeutix Inc.,Healthcare,Biotechnology
CHA,China Telecom Corp Ltd ADS ,Technology,Telecom Services - Foreign
SMMU,PIMCO Short Term Municipal Bond Strategy Fund ETF,Fixed Income ETF,
PHK, Pimco High Income Fund Pimco Hi ,N/A,N/A
PRCP,Perceptron Inc. ,Technology,Scientific & Technical Instruments
TWI,Titan International Inc. Commo ,Consumer Goods,Rubber & Plastics
BFY, BlackRock New York Municipal In ,N/A,N/A
MJCO,Majesco,Technology,Application Software
ITGR,Integer Holdings Corporation,N/A,N/A
NUO, Nuveen Ohio Quality Income Muni ,Financial,Closed-End Fund - Debt
CLCT,Collectors Universe Inc. ,Services,Business Services
WREI,Claymore Wilshire US REIT ETF,US Equity ETF,
UGAZ, VelocityShares 3X Long Natural  ,N/A,N/A
APAM,Artisan Partners Asset Management Inc. ,Financial,Asset Management
PTGX,Protagonist Therapeutics  Inc.,N/A,N/A
YUMC,Yum China Holdings  Inc.,,
CYOU,Changyou.com Limited ,Technology,Multimedia & Graphics Software
CHL,China Mobile Limited Common Sto ,Technology,Wireless Communications
MMYT,MakeMyTrip Limited ,Services,General Entertainment
JCO,Nuveen Credit Opportunities 202,,
EDI,Stone Harbor Emerging Markets T ,N/A,N/A
MTLS,Materialise NV,Technology,Application Software
EAT,Brinker International Inc. Com ,Services,Restaurants
DSM, Dreyfus Strategic Municipal Bon ,Financial,Closed-End Fund - Debt
VBF, Invesco Van Kampen Bond Fund Co ,N/A,N/A
CIVI,Civitas Solutions Inc. Common,Healthcare,Long-Term Care Facilities
LINK,Interlink Electronics  Inc.,N/A,N/A
BRFS,BRF-Brasil Foods S.A. ,Consumer Goods,Meat Products
BZM, BlackRock Maryland Municipal Bo ,Financial,Closed-End Fund - Debt
BKT, BlackRock Income Trust Inc. (Th ,Financial,Closed-End Fund - Debt
BRSS,Global Brass and Copper Holdings Inc. ,Industrial Goods,Metal Fabrication
AXL,American Axle & Manufacturing H ,Consumer Goods,Auto Parts
FINL,The Finish Line Inc. ,Services,Specialty Retail Other
TPX,Tempur-pedic International Inc  ,Consumer Goods,Home Furnishings & Fixtures
SBRAP,Sabra Health Care REIT Inc. ,N/A,N/A
BAK,Braskem SA ADR ,Basic Materials,Chemicals - Major Diversified
ROCK,Gibraltar Industries Inc. ,Basic Materials,Steel & Iron
BOCH,Bank of Commerce Holdings (CA) ,Financial,Regional - Pacific Banks
PBBI,PB Bancorp  Inc.,N/A,N/A
IFIX,Deutsche X-trackers Barclays In,,
AMRK,A-Mark Precious Metals Inc. ,Financial,Investment Brokerage - National
PBHC,Pathfinder Bancorp Inc. ,Financial,Savings & Loans
BCRH,Blue Capital Reinsurance Holdings Ltd. ,N/A,N/A
CEMB,iShares Emerging Markets Corporate Bond ETF,Fixed Income ETF,
MLN,Market Vectors-Lehman Brothers AMT-Free Long Municipal Index ETF,Fixed Income ETF,
YCS,ProShares UltraShort Yen ETF,Commodity Based ETF,
BCOM, B Communications Ltd. ,Technology,Diversified Communication Services
LKOR,FlexShares Credit-Scored US Lon,,
PFL, PIMCO Income Strategy Fund Shar ,N/A,N/A
JHMS,John Hancock Multifactor Consum,,
WINA,Winmark Corporation ,Services,Specialty Retail Other
